ox,alpha,misc.dent.ax,misc.dent.eq,f.chi.0.ax,f.chi.1.ax,f.chi.2.ax,f.chi.3.ax,f.Z.0.ax,f.Z.1.ax,f.Z.2.ax,f.Z.3.ax,f.I.0.ax,f.I.1.ax,f.I.2.ax,f.I.3.ax,f.T.0.ax,f.T.1.ax,f.T.2.ax,f.T.3.ax,f.S.0.ax,f.S.1.ax,f.S.2.ax,f.S.3.ax,f.chi.0.eq,f.chi.1.eq,f.chi.2.eq,f.chi.3.eq,f.Z.0.eq,f.Z.1.eq,f.Z.2.eq,f.Z.3.eq,f.I.0.eq,f.I.1.eq,f.I.2.eq,f.I.3.eq,f.T.0.eq,f.T.1.eq,f.T.2.eq,f.T.3.eq,f.S.0.eq,f.S.1.eq,f.S.2.eq,f.S.3.eq,lc.chi.0.ax,lc.chi.1.ax,lc.chi.2.ax,lc.chi.3.ax,lc.Z.0.ax,lc.Z.1.ax,lc.Z.2.ax,lc.Z.3.ax,lc.I.1.ax,lc.I.2.ax,lc.I.3.ax,lc.T.0.ax,lc.T.1.ax,lc.T.2.ax,lc.T.3.ax,lc.S.0.ax,lc.S.1.ax,lc.S.2.ax,lc.S.3.ax,lc.chi.0.eq,lc.chi.1.eq,lc.chi.2.eq,lc.chi.3.eq,lc.Z.0.eq,lc.Z.1.eq,lc.Z.2.eq,lc.Z.3.eq,lc.I.1.eq,lc.I.2.eq,lc.I.3.eq,lc.T.0.eq,lc.T.1.eq,lc.T.2.eq,lc.T.3.eq,lc.S.0.eq,lc.S.1.eq,lc.S.2.eq,lc.S.3.eq,mc.chi.0.all,mc.chi.1.all,mc.chi.2.all,mc.chi.3.all,mc.Z.0.all,mc.Z.1.all,mc.Z.2.all,mc.Z.3.all,mc.I.2.all,mc.I.3.all,mc.T.1.all,mc.T.2.all,mc.T.3.all,mc.S.0.all,mc.S.1.all,mc.S.2.all,mc.S.3.all,f.chi.0.all,f.chi.1.all,f.chi.2.all,f.chi.3.all,f.Z.0.all,f.Z.1.all,f.Z.2.all,f.Z.3.all,f.I.0.all,f.I.1.all,f.I.2.all,f.I.3.all,f.T.0.all,f.T.1.all,f.T.2.all,f.T.3.all,f.S.0.all,f.S.1.all,f.S.2.all,f.S.3.all,D_lc.chi.1.ax,D_lc.chi.2.ax,D_lc.chi.3.ax,D_lc.Z.1.ax,D_lc.Z.2.ax,D_lc.Z.3.ax,D_lc.T.1.ax,D_lc.T.2.ax,D_lc.T.3.ax,D_lc.S.1.ax,D_lc.S.2.ax,D_lc.S.3.ax,D_lc.chi.1.eq,D_lc.chi.2.eq,D_lc.chi.3.eq,D_lc.Z.1.eq,D_lc.Z.2.eq,D_lc.Z.3.eq,D_lc.T.1.eq,D_lc.T.2.eq,D_lc.T.3.eq,D_lc.S.1.eq,D_lc.S.2.eq,D_lc.S.3.eq,D_mc.chi.1.all,D_mc.chi.2.all,D_mc.chi.3.all,D_mc.Z.1.all,D_mc.Z.2.all,D_mc.Z.3.all,D_mc.T.1.all,D_mc.T.2.all,D_mc.T.3.all,D_mc.S.1.all,D_mc.S.2.all,D_mc.S.3.all
2,0.25,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
2,0.05,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
2,0,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
2,0.15,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
2,0.1,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
2,0.2,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
2,0.3,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
3,0.3,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
3,0,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
3,0.05,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
3,0.2,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
3,0.25,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
3,0.1,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
3,0.15,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,3.3489,27.999,33.3792,0,676,936,1092,0,6,0,72,36,0,1.5625,5.775,5.625,0,97.8135,149.022,261.8334,465.12,1186,2376,3264,2520,13,24,42,60,66,168,192,120,8.4949,18.48,29.037,34.65,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-4.32,-7.26,0,120,114,0,24,30,0,2.88,3,0
2,0.2,1,1,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,2.7556,25.398,30.2784,25.398,576,864,1008,864,6,6,72,72,108,1.6129,5.8674,5.715,5.8674,864.8902,1892.304,3279.2898,4483.866,3324,7992,11916,13728,151,312,558,744,870,2208,3252,3864,54.7975,141.1872,222.7038,289.1784,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-5.34,-8.28,-5.34,108,102,108,24,24,18,3,3.12,3
2,0.15,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,2.4025,28.272,64.635,40.92,625,1050,1200,300,18,12,144,216,72,1.9321,6.255,12.5934,6.1716,213.0271,483.735,1045.494,1900.128,1159,3132,4854,3840,37,78,174,312,252,768,1416,1656,12.1501,36.495,72.6126,96.7176,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-8.94,-13.8,-7.8,108,402,288,12,72,60,3.84,15.96,12.24
2,0.05,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,2.4025,28.272,64.635,40.92,625,1050,1200,300,18,12,144,216,72,1.9321,6.255,12.5934,6.1716,213.0271,483.735,1045.494,1900.128,1159,3132,4854,3840,37,78,174,312,252,768,1416,1656,12.1501,36.495,72.6126,96.7176,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-8.94,-13.8,-7.8,108,402,288,12,72,60,3.84,15.96,12.24
2,0.3,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,2.4025,28.272,64.635,40.92,625,1050,1200,300,18,12,144,216,72,1.9321,6.255,12.5934,6.1716,213.0271,483.735,1045.494,1900.128,1159,3132,4854,3840,37,78,174,312,252,768,1416,1656,12.1501,36.495,72.6126,96.7176,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-8.94,-13.8,-7.8,108,402,288,12,72,60,3.84,15.96,12.24
2,0,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,2.4025,28.272,64.635,40.92,625,1050,1200,300,18,12,144,216,72,1.9321,6.255,12.5934,6.1716,213.0271,483.735,1045.494,1900.128,1159,3132,4854,3840,37,78,174,312,252,768,1416,1656,12.1501,36.495,72.6126,96.7176,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-8.94,-13.8,-7.8,108,402,288,12,72,60,3.84,15.96,12.24
2,0.2,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,2.4025,28.272,64.635,40.92,625,1050,1200,300,18,12,144,216,72,1.9321,6.255,12.5934,6.1716,213.0271,483.735,1045.494,1900.128,1159,3132,4854,3840,37,78,174,312,252,768,1416,1656,12.1501,36.495,72.6126,96.7176,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-8.94,-13.8,-7.8,108,402,288,12,72,60,3.84,15.96,12.24
2,0.1,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,2.4025,28.272,64.635,40.92,625,1050,1200,300,18,12,144,216,72,1.9321,6.255,12.5934,6.1716,213.0271,483.735,1045.494,1900.128,1159,3132,4854,3840,37,78,174,312,252,768,1416,1656,12.1501,36.495,72.6126,96.7176,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-8.94,-13.8,-7.8,108,402,288,12,72,60,3.84,15.96,12.24
2,0.25,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,2.4025,28.272,64.635,40.92,625,1050,1200,300,18,12,144,216,72,1.9321,6.255,12.5934,6.1716,213.0271,483.735,1045.494,1900.128,1159,3132,4854,3840,37,78,174,312,252,768,1416,1656,12.1501,36.495,72.6126,96.7176,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-8.94,-13.8,-7.8,108,402,288,12,72,60,3.84,15.96,12.24
3,0.2,2,2,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,2.4025,28.272,64.635,40.92,625,1050,1200,300,18,12,144,216,72,1.9321,6.255,12.5934,6.1716,213.0271,483.735,1045.494,1900.128,1159,3132,4854,3840,37,78,174,312,252,768,1416,1656,12.1501,36.495,72.6126,96.7176,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-8.94,-13.8,-7.8,108,402,288,12,72,60,3.84,15.96,12.24
3,0.1,2,2,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.3489,37.7712,27.999,37.7712,676,1248,936,1248,6,6,72,108,36,1.5625,5.475,5.775,5.475,184.3671,325.0854,763.5372,709.6032,1660,3864,5712,5952,19,42,78,78,120,306,468,390,11.5147,27.9978,47.4222,47.523,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-9.66,-4.32,-9.66,108,120,108,24,18,30,3.12,2.88,3.12
3,0.15,2,2,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.3489,37.7712,27.999,37.7712,676,1248,936,1248,6,6,72,108,36,1.5625,5.475,5.775,5.475,184.3671,325.0854,763.5372,709.6032,1660,3864,5712,5952,19,42,78,78,120,306,468,390,11.5147,27.9978,47.4222,47.523,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-9.66,-4.32,-9.66,108,120,108,24,18,30,3.12,2.88,3.12
3,0.25,2,2,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.3489,37.7712,27.999,37.7712,676,1248,936,1248,6,6,72,108,36,1.5625,5.475,5.775,5.475,184.3671,325.0854,763.5372,709.6032,1660,3864,5712,5952,19,42,78,78,120,306,468,390,11.5147,27.9978,47.4222,47.523,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-9.66,-4.32,-9.66,108,120,108,24,18,30,3.12,2.88,3.12
3,0.2,2,2,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.3489,37.7712,27.999,37.7712,676,1248,936,1248,6,6,72,108,36,1.5625,5.475,5.775,5.475,184.3671,325.0854,763.5372,709.6032,1660,3864,5712,5952,19,42,78,78,120,306,468,390,11.5147,27.9978,47.4222,47.523,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-9.66,-4.32,-9.66,108,120,108,24,18,30,3.12,2.88,3.12
