,CoRE_name,refcode,doi,flag,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,rho,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,0
1152,UWOWAF_clean,UWOWAF,10.1021/ic101112b,-1,4.14635,5.4452,5.44512,0.263008,0.0,0.263008563,775.212,805.01,0.3059,0.0,0.0,0.3059,901.637,2631.61,188.2257,359.82399999999984,838.1532,907.472,2859.0,6752.0,10068.0,10432.0,21.0,52.0,90.0,116.0,150.0,416.0,650.0,696.0,15.748499999999995,41.902,66.45539999999998,79.68680000000002,2.4025000000000003,24.882666666666665,19.01333333333333,44.24733333333333,625.0,933.3333333333336,1433.333333333333,1666.666666666667,1.0,4.666666666666667,5.333333333333333,9.333333333333334,22.66666666666667,52.0,92.0,113.33333333333331,1.9321,4.735266666666667,6.857333333333332,9.69293333333333,0.0,-8.82,-4.0,-14.08,0.0,79.33333333333333,76.0,166.66666666666666,0.0,0.0,0.0,0.0,0.0,12.0,8.0,22.0,0.0,3.08,2.48,6.0,145.0322,284.73299999999995,442.5844,452.3794,1132.0,1848.0,2992.0,3180.0,20.0,42.0,64.0,68.0,106.0,258.0,352.0,302.0,10.689,23.731400000000004,35.6112,34.4734,11.8336,8.771999999999998,20.605599999999995,17.647199999999994,64.0,48.0,112.0,176.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,0.5328999999999998,0.5621,1.095,1.3067000000000002,28.09,59.88999999999999,87.98,162.71,0.0,0.8900000000000003,0.8900000000000003,1.75,0.0,2.0,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.3300000000000001,0.0,-6.000000000000001,-6.000000000000001,-20.1,6.6564,13.158,26.316,42.33780000000001,256.0,192.0,384.0,640.0,1.0,2.0,4.0,6.0,4.0,12.0,24.0,18.0,1.0404,1.5708,3.1416,4.069800000000001,376.36,438.44,876.88,976.095868,0.0,0.0600000000000005,0.12000000000000098,-0.9299999999999996,0.0,20.0,40.0,56.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,3.0,0.0,0.5,1.0,2.1299999999999994,0.0,16.199999999999992,32.399999999999984,66.08577999999999,UWOWAF_clean.cif,
1153,UWUKII_clean,UWUKII,10.1039/C6QI00191B,1,8.06269,9.32405,9.03967,0.500325,0.0,0.500325249,1566.08,4398.33,0.4661,0.0,0.0,0.4661,1458.95,9436.46,165.8854,317.1183999999999,646.212,825.5568000000003,2318.0,5248.0,7988.0,7288.0,19.0,42.0,72.0,98.0,118.0,320.0,470.0,478.0,12.7129,30.9262,50.41079999999999,60.9826,3.5343999999999984,31.584,30.822599999999994,61.9554,729.0,1053.0,1647.0,1883.25,1.0,5.0,6.5,11.75,25.0,60.0,106.25,138.75,1.5876000000000003,4.624200000000001,6.898499999999999,10.316250000000002,0.0,-7.399999999999999,-4.175,-10.865000000000006,0.0,96.0,114.5,247.5,0.0,0.0,0.0,0.0,0.0,13.0,11.25,31.0,0.0,2.6299999999999994,2.715,6.6175000000000015,192.75280000000004,377.94520000000017,581.5265999999998,649.8080000000001,904.75,1777.0,2587.5,2520.5,25.75,53.5,81.0,94.5,134.5,326.0,447.0,433.0,12.253975,27.67135000000001,40.0458,42.341150000000034,11.250400000000004,10.621859999999998,22.132940000000005,16.845599999999994,60.625,57.67499999999998,108.5,85.42499999999995,1.0,1.2250000000000003,2.400000000000001,2.0,1.6749999999999998,4.925000000000002,6.599999999999999,6.45,0.5395599999999999,0.6921275000000001,1.2195000000000007,1.06363,34.090749999999986,77.55025,119.15454559999996,119.14833814999993,0.0,0.7999999999999998,1.2462500000000003,1.6787499999999993,0.0,1.7749999999999992,4.400000000000001,4.674999999999998,0.0,0.0,0.0,0.0,0.0,-1.9499999999999995,-1.5999999999999996,-3.1,0.0,-0.03550000000000005,0.112,0.01899999999999993,0.0,-5.5275000000000025,-5.2478440000000015,-9.52659975,10.321599999999997,15.084133333333329,24.49013333333333,26.46816666666668,55.25,73.08333333333331,123.95833333333336,120.79166666666669,1.0,1.875,2.875,3.375,4.208333333333332,10.0,13.66666666666667,14.54166666666667,0.5501666666666664,0.9845208333333328,1.5433208333333333,1.6942374999999998,43.64750000000001,123.82117908333338,183.01742908333333,215.72623608333345,0.0,1.0445833333333343,1.330416666666666,2.3808333333333347,0.0,3.4583333333333326,4.041666666666668,8.458333333333336,0.0,0.0,0.0,0.0,0.0,-0.5416666666666665,-1.0416666666666663,-2.25,0.0,0.07666666666666665,0.06499999999999997,0.2266666666666665,0.0,-5.068740416666663,-7.343740416666669,-10.147295416666664,UWUKII_clean.cif,
1154,UXIQOJ_clean,UXIQOJ,10.1039/C6TA06572D,1,7.05169,7.18419,7.18419,0.411442,0.0,0.411442869,1253.85,649.875,0.467,0.0,0.0,0.467,1423.16,1391.59,303.2843999999999,596.0831999999998,1794.4104000000007,1788.7999999999988,4704.0,12288.0,20352.0,24832.0,32.0,80.0,176.0,224.0,256.0,704.0,1216.0,1536.0,21.25760000000001,60.38559999999998,114.0016,151.60639999999995,3.6481,39.4224,26.7782,85.186,784.0,1344.0,2240.0,2912.0,1.0,6.0,6.0,14.0,36.0,72.0,144.0,192.0,1.4641,5.2998,6.655,12.5598,0.0,-9.18,-2.56,-17.86,0.0,120.0,88.0,288.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,52.0,0.0,2.88,1.7599999999999998,6.560000000000002,227.74879999999996,428.757,681.7808,836.0940000000003,1094.0,2064.0,3152.0,3408.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,636.0,14.571000000000005,32.57100000000001,48.5536,57.75000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UXIQOJ_clean.cif,
1155,UYOJOI_clean,UYOJOI,10.1039/c1jm12789f,1,3.28396,5.88721,5.7446,0.0,0.134615,0.134615256,0.0,0.0,0.0,788.851,0.2012,0.2012,0.0,3920.73,99.5227666666667,162.126,356.6489333333332,577.6940000000002,3759.666666666666,4754.0,5965.333333333332,3136.0,13.0,25.33333333333333,50.0,73.33333333333333,75.33333333333333,205.3333333333333,272.0,184.0,9.419466666666663,21.202066666666667,36.49439999999999,42.206266666666686,2.5152,26.271999999999995,28.73040000000001,18.568000000000005,3234.0,2079.0,2170.0,6762.0,1.0,5.666666666666665,6.333333333333332,6.0,39.0,82.66666666666666,89.33333333333336,160.66666666666669,2.5163999999999977,6.568799999999998,7.503199999999998,9.273600000000002,0.0,-7.093333333333334,-7.296666666666666,-6.3533333333333335,0.0,262.66666666666663,302.33333333333337,228.66666666666663,0.0,0.0,0.0,0.0,0.0,27.0,30.0,12.0,0.0,4.443333333333332,5.016666666666667,3.960000000000001,51.59262,91.39199999999994,126.27648,129.53984000000003,229.8,400.8,482.4,449.6,7.2,13.2,18.4,18.4,31.6,70.8,84.8,79.2,3.2663199999999994,6.47724,7.907119999999999,7.752080000000001,8.24154666666667,8.622400000000004,6.3249066666666645,7.382755555555558,44.73333333333333,46.8,31.73333333333333,37.15555555555555,1.0,1.088888888888889,0.7111111111111109,0.8,1.2666666666666666,2.333333333333333,2.4888888888888894,2.4888888888888894,0.5734511111111111,0.6260955555555558,0.3733333333333333,0.4205955555555555,88.91466666666662,86.83422222222215,40.90423235555557,39.85712124444447,0.0,0.08199999999999998,0.3635555555555556,0.2764444444444445,0.0,0.2,1.1555555555555557,0.9777777777777776,0.0,0.0,0.0,0.0,0.0,-0.5333333333333333,-0.5333333333333333,-0.4444444444444445,0.0,-0.0040000000000000036,0.021333333333333333,0.024888888888888874,0.0,-0.4599999999999997,-1.8495208888888888,-1.1561875555555556,5.544960000000002,6.718400000000003,7.985066666666667,11.665493333333336,29.4,36.4,35.46666666666667,31.73333333333333,0.6,0.8666666666666667,1.0666666666666669,1.6,1.4,3.533333333333333,5.866666666666666,4.8,0.3375,0.5005000000000002,0.5360000000000001,0.6,32.856,72.47066666666662,75.7900304,72.47745493333336,0.0,0.4246666666666673,0.6160000000000003,1.0266666666666668,0.0,0.8666666666666667,2.4,6.666666666666668,0.0,0.0,0.0,0.0,0.0,-0.5333333333333333,-0.8,0.8,0.0,-0.01733333333333335,0.08533333333333333,0.4,0.0,-3.3800000000000017,-2.348562666666666,2.0457493333333336,UYOJOI_clean.cif,
1156,UZIGOB_clean,UZIGOB,10.1002/chem.201602918,-1,3.34242,4.04406,3.97405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.77,74.85820000000002,120.2976,185.2632,235.6128,1888.0,2748.0,4212.0,2646.0,10.0,18.0,24.0,30.0,42.0,96.0,102.0,66.0,8.4339,14.655599999999994,20.0346,20.800800000000006,2.7225,22.044,19.2555,61.42950000000001,900.0,930.0,1710.0,1980.0,1.0,4.0,5.0,13.0,16.0,36.0,72.0,92.0,1.7161000000000006,3.8514000000000013,6.1832,10.152500000000002,0.0,-6.759999999999999,-3.4200000000000013,-15.780000000000005,0.0,89.0,93.0,324.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,29.0,0.0,2.3000000000000003,1.83,9.28,100.80308,191.66808,339.98264,274.99620000000004,575.6,1190.4,1174.4,739.2,14.4,28.8,47.2,45.2,76.0,177.6,236.0,242.8,6.3984799999999975,14.789120000000004,19.80344,17.101480000000006,11.185599999999996,9.5262,31.01879999999999,3.61,60.25,111.0,128.25,12.25,1.0,1.25,3.25,0.5,1.75,6.0,6.25,2.5,0.5402999999999999,0.8691000000000004,1.4256750000000002,0.21375000000000005,34.7575,141.18499999999997,111.32206925000007,29.2431535,0.0,1.1825,1.4725,0.3325,0.0,-4.75,8.5,1.75,0.0,0.0,0.0,0.0,0.0,-2.75,0.0,-0.25,0.0,-0.2575000000000001,0.4549999999999999,0.08999999999999997,0.0,-16.724999999999994,1.0661125,-0.2517775,5.907474999999999,26.378100000000003,12.874400000000005,5.548000000000001,181.0,312.75,40.25,22.75,1.0,3.75,1.75,0.75,14.25,19.5,9.0,5.25,0.983325,2.468325,0.706875,0.358125,482.44000000000005,445.34831250000025,88.85261400000002,50.14815350000001,0.0,-2.452500000000001,1.085,0.4550000000000001,0.0,27.0,6.5,2.0,0.0,0.0,0.0,0.0,0.0,8.75,2.25,0.5,0.0,1.245,0.3700000000000001,0.08499999999999998,0.0,56.76966749999996,0.9428900000000002,-1.2267775,UZIGOB_clean.cif,
1157,VAGBEN_clean,VAGBEN,10.1039/C5CE02544C,1,4.81286,6.09256,6.08074,0.134343,0.0,0.134342299,451.714,637.127,0.2402,0.0,0.0,0.2402,807.65,2652.49,147.12789999999995,268.392,729.3020000000001,761.2479999999997,8480.0,15040.0,19836.0,14236.0,18.0,42.0,82.0,98.0,132.0,380.0,564.0,504.0,15.1932,40.50500000000001,66.714,72.071,2.525,25.278,21.395,43.32599999999999,2468.5,3532.0,3968.5,3041.0,1.0,5.5,6.0,10.5,32.5,76.0,119.5,142.0,2.38025,7.2849499999999985,8.409349999999998,11.169549999999996,0.0,-9.74,-5.3500000000000005,-12.69,0.0,194.0,220.0,438.0,0.0,0.0,0.0,0.0,0.0,19.5,14.0,33.5,0.0,3.9699999999999993,3.9799999999999986,9.029999999999998,91.28380000000004,176.00099999999995,261.8652,273.915,397.0,768.0,1020.0,894.0,13.0,26.0,38.0,42.0,64.0,150.0,190.0,164.0,5.7333,12.7666,17.267799999999998,16.595,11.142400000000006,10.567199999999994,22.81210666666667,18.783466666666648,60.0,57.6,108.26666666666664,94.66666666666664,1.0,1.2666666666666664,2.5333333333333328,2.2666666666666666,1.8,5.4,7.2,8.133333333333331,0.5407933333333335,0.7202066666666667,1.2590000000000001,1.2064133333333331,35.20200000000001,88.51666666666668,126.90406080000002,141.3300304,0.0,0.9140000000000004,1.3620000000000003,1.7906666666666669,0.0,2.0,5.2,5.0666666666666655,0.0,0.0,0.0,0.0,0.0,-2.0,-1.4666666666666663,-3.2,0.0,-0.040000000000000036,0.16266666666666668,0.03199999999999994,0.0,-6.479999999999999,-4.937125333333335,-10.10856266666667,1.84832,3.1008,5.7760000000000025,4.4384,9.8,16.8,19.6,18.2,0.2,0.4,0.8,0.6,0.8,2.4,3.2,2.8,0.1125,0.231,0.342,0.28650000000000003,10.952000000000002,33.448,46.78904560000001,40.11852280000001,0.0,0.1960000000000001,0.532,0.3640000000000001,0.0,0.4,2.8,1.6,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.2,0.0,-0.008000000000000007,0.14400000000000002,0.06799999999999999,0.0,-1.56,-0.402844,-0.981422,VAGBEN_clean.cif,
1158,VAGBUD_clean,VAGBUD,10.1039/C5CE02544C,1,9.48226,10.23495,10.23495,0.256695,0.0,0.256695577,702.365,1290.4,0.4037,0.0,0.0,0.4037,1104.6,3196.42,201.4313,413.884,887.0949999999997,1088.6280000000004,19551.0,48404.0,77944.0,67974.0,27.0,68.0,118.0,158.0,212.0,644.0,978.0,1132.0,28.534699999999994,84.9216,135.70339999999993,164.20440000000005,3.176,21.5596,21.76,46.31399999999999,1492.0,4732.4,3529.0,6069.0,1.0,4.4,5.8,9.8,20.0,56.0,90.4,118.4,2.0947399999999994,7.124639999999999,9.31164,12.61644,0.0,-5.348000000000001,-2.4000000000000004,-10.084000000000003,0.0,18.0,97.2,179.2,0.0,0.0,0.0,0.0,0.0,7.2,4.8,17.4,0.0,1.4780000000000002,1.8359999999999992,5.53,149.6588,311.916,481.6752000000001,570.6270000000002,617.0,1320.0,1836.0,1824.0,23.0,48.0,74.0,92.0,122.0,300.0,418.0,442.0,9.838300000000002,23.34640000000001,33.684200000000004,37.040000000000006,10.9696,11.015999999999995,23.36373333333333,18.738666666666663,59.0,60.0,107.33333333333331,82.66666666666666,1.0,1.3333333333333333,2.6666666666666665,2.333333333333333,2.0,6.0,8.0,7.333333333333332,0.5427666666666667,0.7597333333333333,1.3,1.1269666666666665,36.98000000000001,95.67333333333332,136.635076,129.96174266666665,0.0,0.92,1.4800000000000002,1.91,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-2.333333333333333,0.0,-0.040000000000000036,0.21333333333333326,0.19333333333333333,0.0,-6.599999999999999,-4.671406666666668,-7.371406666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAGBUD_clean.cif,
1159,VAGTAA_clean,VAGTAA,10.1039/c0cc02069a,1,4.41493,5.69001,5.56762,0.534592,0.0,0.534592601,1707.41,391.337,0.4663,0.0,0.0,0.4663,1489.3,839.239,124.111,212.4544,432.12320000000005,493.1584,944.0,2304.0,3200.0,3840.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.499,25.2288,34.17759999999999,43.216,1.7161000000000002,18.0256,13.362,31.3876,144.0,384.0,288.0,672.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9321,4.0588,4.2812,8.339999999999998,0.0,-8.52,-4.959999999999999,-13.48,0.0,16.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.64,2.4799999999999995,5.12,142.3816,262.01599999999996,385.0563999999998,479.12299999999993,676.0,1208.0,1816.0,2000.0,18.0,36.0,52.0,66.0,88.0,212.0,292.0,314.0,8.488199999999999,18.451600000000006,26.402,30.817799999999995,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.8336,16.34,17.543999999999997,33.884,64.0,56.0,96.0,152.0,1.0,2.0,2.0,4.0,4.0,8.0,12.0,20.0,0.5328999999999999,0.8322,1.1242,1.9564,28.09,83.777683,119.78,203.557683,0.0,2.13,1.7800000000000002,3.91,0.0,9.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.31999999999999995,-0.08000000000000007,0.2399999999999999,0.0,-5.207110000000001,-12.000000000000002,-17.207110000000004,VAGTAA_clean.cif,
1160,VAGTUU_clean,VAGTUU,10.1039/c0cc02589e,1,3.89316,6.4105,6.4105,0.169404,0.084576,0.253978919,537.849,1035.29,0.2017,516.874,0.1007,0.3024,640.388,5132.81,197.825,377.7119999999999,792.1240999999997,882.8760000000002,4616.0,8544.0,18524.0,19248.0,22.5,54.0,91.0,125.0,145.0,394.0,672.0,798.0,17.08305,42.573600000000006,73.63570000000001,97.4623,2.722499999999999,21.99450000000001,20.2640625,61.7615625,900.0,930.0,3217.5,2617.5,1.0,3.875,5.875,11.625,15.125,38.0,78.75,101.0,1.7161000000000006,3.7056625,8.048312500000002,11.2676375,0.0,-6.9362499999999985,-2.5875,-18.25,0.0,85.25,69.0,261.5,0.0,0.0,0.0,0.0,0.0,5.375,2.625,19.125,0.0,2.2475000000000005,1.5525000000000004,6.627500000000001,154.40439999999995,306.5610000000001,486.2404,605.6869999999999,694.0,1392.0,2080.0,2336.0,22.0,46.0,72.0,94.0,118.0,294.0,424.0,494.0,10.067800000000004,23.33100000000001,34.81040000000001,41.73580000000001,11.833599999999995,8.771999999999991,20.605599999999985,17.543999999999983,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,1.9722666666666664,1.4619999999999995,3.4342666666666664,2.9239999999999995,10.666666666666666,8.0,18.666666666666668,16.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,1.0,0.08881666666666665,0.09368333333333334,0.1825,0.18736666666666668,4.681666666666667,9.981666666666667,14.663333333333336,19.963333333333328,0.0,0.14833333333333334,0.14833333333333334,0.2966666666666667,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,0.0,-0.006666666666666672,-0.006666666666666672,-0.013333333333333345,0.0,-1.0000000000000002,-1.0000000000000002,-2.0000000000000004,VAGTUU_clean.cif,
1161,VAJTUX_clean,VAJTUX,10.1039/c005228k,1,2.91526,4.46543,4.42499,0.0,0.0941533,0.094153138,0.0,0.0,0.0,204.374,0.1367,0.1367,0.0,1495.05,84.9293,159.71639999999996,243.3056,279.9708,1503.0,2620.0,3806.0,1944.0,11.0,22.0,32.0,34.0,54.0,130.0,164.0,102.0,8.1001,16.973799999999994,25.037799999999994,20.513600000000004,3.61,24.624,29.126999999999995,49.836999999999996,841.0,870.0,1334.0,1421.0,1.0,4.0,6.0,10.0,16.0,40.0,72.0,80.0,1.9044,4.0848,6.720599999999999,8.859599999999997,0.0,-5.360000000000001,-3.93,-7.230000000000002,0.0,86.0,128.0,241.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,20.0,0.0,2.56,3.41,7.379999999999997,118.58766666666668,231.9002,351.98586666666665,390.52493333333337,675.3333333333334,1333.3333333333333,1620.0,1562.666666666667,16.666666666666668,34.0,50.66666666666666,58.66666666666666,84.66666666666667,202.0,266.6666666666667,261.3333333333333,7.851466666666666,17.780866666666665,24.341066666666666,25.3348,10.3936,12.534933333333333,25.4592,24.79395555555556,55.66666666666666,85.77777777777777,127.55555555555556,108.2222222222222,1.0,1.5555555555555554,3.1111111111111107,3.0,2.6666666666666665,8.0,11.555555555555555,9.777777777777779,0.5493444444444445,0.9320444444444445,1.545,1.4355666666666669,42.90666666666667,129.06888888888892,193.56232355555562,160.75787911111112,0.0,0.9333333333333336,1.7888888888888892,1.6322222222222222,0.0,-0.22222222222222213,5.333333333333333,7.222222222222222,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-1.0,0.0,-0.09555555555555556,0.2377777777777777,0.30000000000000004,0.0,-8.799999999999997,-7.095208888888887,-3.9952088888888895,6.7385777777777776,9.328133333333332,12.362977777777774,12.357244444444444,85.33333333333333,117.33333333333331,96.0,90.66666666666669,0.6666666666666666,1.111111111111111,1.3333333333333333,1.5555555555555556,2.4444444444444446,4.666666666666667,5.111111111111111,7.1111111111111125,0.4680444444444444,0.7958444444444445,0.8312,0.9293333333333336,96.12,130.5711111111111,119.71999999999998,165.50398533333333,0.0,0.013333333333333443,0.3000000000000001,0.7800000000000001,0.0,4.444444444444444,5.111111111111111,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.111111111111111,0.0,0.1111111111111111,0.09777777777777777,0.2244444444444444,0.0,3.6,1.7999999999999985,2.4428644444444427,VAJTUX_clean.cif,
