,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework)
219,MOF_net-hwx_node1-N61_node2-orgN26_edge1-E5.cif,88.0903450928,15.851746718,741.7776350344,133.4819517311
220,MOF_net-ptr_node1-N55_node2-orgN18_edge1-E7.cif,108.560313953,10.893411934,999.365650515,100.2806763114
221,MOF_net-nom_node1-N42_node2-orgN1_edge1-E0.cif,83.3014876179,12.6723047924,726.4399348543,110.5102505496
222,MOF_net-tbo_node1-N83_node2-orgN10_edge1-E3.cif,83.4232541014,9.9235304256,824.0991291113,98.0298942963
223,MOF_net-bwt_node1-N66_node2-orgN2_edge1-E8.cif,78.335950505,11.0590353068,762.7621381661,107.6825309748
224,MOF_net-zzz_node1-N49_node2-orgN3_edge1-E1.cif,90.6931241208,19.8863299931,624.9599292842,137.0352990561
225,MOF_net-ssa_node1-N57_node2-orgN19_edge1-E10.cif,74.3602382879,12.571377113,666.2251942112,112.6323469561
226,MOF_net-ptr_node1-N29_node2-orgN21_edge1-E8.cif,113.3055128736,9.5539656726,1129.2270429363,95.216871017
227,MOF_net-ptr_node1-N18_node2-orgN15_edge1-E14.cif,88.5320576014,10.585175435,859.6722062838,102.785153386
228,MOF_net-ssa_node1-N57_node2-orgN10_edge1-E7.cif,90.1353809315,16.5366731227,680.9453617499,124.9295309489
229,MOF_net-rtl_node1-N49_node2-orgN8_edge1-E15.cif,90.724207859,12.0011995203,844.3260278842,111.6893204136
230,MOF_net-ptr_node1-N55_node2-orgN1_edge1-E3.cif,75.2286890679,14.613769592,639.2158563368,124.1727505795
231,MOF_net-llk_node1-N27_node2-orgN14_edge1-E0.cif,79.7335642285,23.1951929206,528.4309191621,153.7251875517
232,MOF_net-ptr_node1-N79_node2-orgN21_edge1-E13.cif,154.7502969801,7.6380209959,1625.1669776474,80.2134777077
233,MOF_net-llk_node1-N27_node2-orgN22_edge1-E15.cif,80.4408517338,19.2574456863,590.1572153747,141.2829461216
234,MOF_net-pto_node1-N41_node2-orgN3_edge1-E14.cif,79.6046802095,12.2388782046,779.1954896969,119.79796503
235,MOF_net-ctn_node1-N79_node2-orgN17_edge1-E3.cif,96.8568904436,9.8140695658,976.6944289565,98.9640182173
236,MOF_net-ptr_node1-N18_node2-orgN21_edge1-E5.cif,94.4819823046,10.9678075994,904.3651594826,104.9819534566
237,MOF_net-nom_node1-N42_node2-orgN19_edge1-E5.cif,98.870789525,9.9571931233,971.9370286474,97.8829515213
238,MOF_net-eea_node1-N33_node2-orgN8_edge1-E1.cif,88.6451911135,13.2219085599,740.2053577244,110.4056230511
239,MOF_net-ssa_node1-N57_node2-orgN15_edge1-E7.cif,88.5463760254,16.3281193979,684.0418367146,126.1386098944
240,MOF_net-zzz_node1-N36_node2-orgN8_edge1-E1.cif,83.5573463334,26.8704632977,484.2462776651,155.7244503566
241,MOF_net-tbo_node1-N24_node2-orgN22_edge1-E15.cif,127.177231219,8.9400284675,1277.3186013889,89.790165653
242,MOF_net-pto_node1-N41_node2-orgN17_edge1-E0.cif,102.8132318644,10.898519977,967.7781003672,102.58746631
243,MOF_net-ptr_node1-N42_node2-orgN20_edge1-E0.cif,106.7358277152,10.500759624,973.8314655836,95.8063506257
244,MOF_net-ctn_node1-N10_node2-orgN2_edge1-E0.cif,97.7427951549,11.0771585886,938.9476363884,106.4106245193
245,MOF_net-ptr_node1-N29_node2-orgN19_edge1-E13.cif,169.190442204,7.5718709325,1781.0189316415,79.7068989426
246,MOF_net-ssa_node1-N57_node2-orgN19_edge1-E7.cif,110.3169988881,11.3108700218,972.7878193151,99.7405358551
247,MOF_net-zzz_node1-N16_node2-orgN17_edge1-E7.cif,92.2995512844,23.6193822934,595.9669620763,152.5074750165
248,MOF_net-ptr_node1-N74_node2-orgN10_edge1-E13.cif,114.9974467796,8.7160169138,1175.1177022354,89.0658536794
249,MOF_net-eea_node1-N47_node2-orgN26_edge1-E1.cif,105.3126341441,11.5665126894,894.6998631709,98.2651075505
250,MOF_net-ptr_node1-N55_node2-orgN20_edge1-E3.cif,93.1708880647,11.8547970293,843.2093228952,107.287539958
251,MOF_net-ptr_node1-N55_node2-orgN1_edge1-E1.cif,106.2454274883,10.1385982106,999.6825595427,95.3959153723
252,MOF_net-tsx_node1-N49_node2-orgN14_edge1-none.cif,146.3989709681,104.2197822788,280.5436996833,199.7159072043
253,MOF_net-ptr_node1-N55_node2-orgN20_edge1-E7.cif,112.2502954578,10.1965830611,1045.6234199292,94.9822537966
254,MOF_net-zzz_node1-N47_node2-orgN26_edge1-E15.cif,80.8541354013,15.0457314526,671.8255118247,125.0165645051
255,MOF_net-ptr_node1-N18_node2-orgN1_edge1-E1.cif,108.0787132347,10.3364241574,992.2925391456,94.9008020711
256,MOF_net-anh_node1-N70_node2-orgN26_edge1-none.cif,85.2987814987,58.1288274443,290.8693875642,198.2196713887
257,MOF_net-zzz_node1-N47_node2-orgN23_edge1-E15.cif,82.2260660442,17.5756150399,628.4285096087,134.3250151243
258,MOF_net-eea_node1-N45_node2-orgN5_edge1-E8.cif,77.1239536648,14.1370864964,651.785595941,119.4745459625
259,MOF_net-ptr_node1-N74_node2-orgN10_edge1-E0.cif,90.4390185632,12.9067633248,780.6518276718,111.4086435132
260,MOF_net-eea_node1-N45_node2-orgN9_edge1-E5.cif,75.4108096052,24.4146845179,492.4889851253,159.4461492105
261,MOF_net-ctn_node1-N10_node2-orgN3_edge1-E1.cif,102.0456534899,11.0373864601,954.5889192381,103.249540297
262,MOF_net-nom_node1-N10_node2-orgN15_edge1-E7.cif,95.2667331942,13.3787720383,822.9837570856,115.5756233899
263,MOF_net-ptr_node1-N74_node2-orgN1_edge1-E13.cif,113.7061656752,8.5157031544,1155.488628366,86.5370677042
264,MOF_net-zzz_node1-N13_node2-orgN23_edge1-E3.cif,74.9319388596,40.9112610567,364.831527855,199.1903333206
265,MOF_net-ctn_node1-N55_node2-orgN17_edge1-E15.cif,141.3447898554,7.9897112004,1484.2822801987,83.9011241296
266,MOF_net-dag_node1-N61_node2-orgN9_edge1-E3.cif,78.9208694888,33.3899815645,458.755611191,194.0911383704
267,MOF_net-eea_node1-N58_node2-orgN17_edge1-E8.cif,93.9283071116,10.1287618449,933.4908745459,100.6630167566
268,MOF_net-zzz_node1-N30_node2-orgN8_edge1-E13.cif,77.0785200495,13.7643942005,708.0434564724,126.4397557156
269,MOF_net-tbo_node1-N24_node2-orgN5_edge1-E14.cif,92.5918023088,10.32243947,921.6001047671,102.7430189263
270,MOF_net-ptr_node1-N55_node2-orgN18_edge1-E13.cif,141.5207147206,8.0807421257,1476.9104739585,84.3306416754
271,MOF_net-bwt_node1-N83_node2-orgN3_edge1-E5.cif,72.6484184423,13.1487992986,662.0649170409,119.8286060931
272,MOF_net-ssa_node1-N41_node2-orgN1_edge1-E0.cif,91.5721637976,13.410571182,771.5359029509,112.9899820743
273,MOF_net-pth_node1-N79_node2-orgN18_edge1-E14.cif,93.0991370368,9.6027665652,949.5538511262,97.9423039106
274,MOF_net-ptr_node1-N10_node2-orgN20_edge1-E1.cif,128.7479006102,9.1625616451,1240.2713116198,88.2660011965
275,MOF_net-bwt_node1-N83_node2-orgN2_edge1-E1.cif,97.647833837,10.2899360659,921.4545714953,97.1010646707
276,MOF_net-ctn_node1-N79_node2-orgN26_edge1-E15.cif,154.7218226862,7.8073023829,1601.690133598,80.8216900475
277,MOF_net-bpr_node1-N83_node2-orgN5_edge1-E8.cif,106.2235652395,8.007840563,1140.9278421767,86.010747553
278,MOF_net-eea_node1-N33_node2-orgN8_edge1-E5.cif,73.8427034532,19.3242192562,545.7257199934,142.8133447683
279,MOF_net-eea_node1-N45_node2-orgN8_edge1-E7.cif,71.1432503156,19.2826220555,480.2613417826,130.1697336063
280,MOF_net-csq_node1-N77_node2-orgN19_edge1-E10.cif,79.4660729995,19.3322163007,545.2811627466,132.6540117691
281,MOF_net-zzz_node1-N49_node2-orgN14_edge1-E15.cif,98.7340236232,12.3448789164,894.8535818321,111.8850291949
282,MOF_net-ptr_node1-N42_node2-orgN20_edge1-E14.cif,105.4188551031,9.5593776581,1016.9853340187,92.2201903176
283,MOF_net-ctn_node1-N10_node2-orgN14_edge1-E1.cif,125.4272845105,9.0704430014,1248.5404491147,90.2898840778
284,MOF_net-rtl_node1-N48_node2-orgN26_edge1-E15.cif,96.1188725539,10.9754216976,889.2182887859,101.5362065876
285,MOF_net-eea_node1-N19_node2-orgN5_edge1-E1.cif,90.2747894569,13.8418078253,757.4476418428,116.1392317747
286,MOF_net-ptr_node1-N78_node2-orgN20_edge1-E3.cif,89.1889700192,11.8744847551,810.9416367293,107.9675446475
287,MOF_net-ssa_node1-N41_node2-orgN20_edge1-E14.cif,110.5041808646,9.7281769402,1063.2481179276,93.6024840113
288,MOF_net-bwt_node1-N66_node2-orgN2_edge1-E13.cif,99.3661850738,9.1401587693,1019.2752909224,93.7576297385
289,MOF_net-csq_node1-N77_node2-orgN10_edge1-E5.cif,102.7796888064,28.6844615013,575.1172263351,160.5076657567
290,MOF_net-bpr_node1-N83_node2-orgN9_edge1-E15.cif,132.672337656,7.6439280599,1410.3710958286,81.2586510856
291,MOF_net-eea_node1-N33_node2-orgN2_edge1-E8.cif,88.1055915895,11.1333013299,844.9913500489,106.7757806459
292,MOF_net-pto_node1-N41_node2-orgN8_edge1-E5.cif,77.0167483188,19.5023208124,626.8707961738,158.7373609221
293,MOF_net-eea_node1-N21_node2-orgN17_edge1-E13.cif,120.2559743441,8.7325914721,1221.0208198577,88.6664970856
294,MOF_net-eea_node1-N45_node2-orgN23_edge1-E7.cif,83.2502395271,16.9323575268,608.6940130273,123.8029429293
295,MOF_net-nom_node1-N74_node2-orgN19_edge1-E3.cif,87.6523902114,10.183586362,865.6472685537,100.5721999949
296,MOF_net-pto_node1-N41_node2-orgN23_edge1-E14.cif,80.3256577732,14.2088921392,744.242093756,131.6497857444
297,MOF_net-ptr_node1-N18_node2-orgN1_edge1-E3.cif,75.3974764154,15.1792848468,612.902798958,123.3917448052
298,MOF_net-eea_node1-N43_node2-orgN9_edge1-E1.cif,90.0986072957,14.8852150349,694.227794645,114.6935598299
299,MOF_net-zzz_node1-N17_node2-orgN9_edge1-E13.cif,82.0781680938,17.8649099763,681.8324027516,148.4057792343
300,MOF_net-tbo_node1-N83_node2-orgN18_edge1-E15.cif,175.031199452,6.9511932741,1886.4891879961,74.9200770853
301,MOF_net-ctn_node1-N79_node2-orgN8_edge1-E1.cif,105.8921802876,9.8702611142,1015.5649914789,94.6613018745
302,MOF_net-eea_node1-N43_node2-orgN26_edge1-E15.cif,111.2829399946,10.1525708246,1031.9018775514,94.142524419
303,MOF_net-eea_node1-N45_node2-orgN3_edge1-E13.cif,95.6565483376,10.3602900856,906.0018112158,98.1264925965
304,MOF_net-ptr_node1-N29_node2-orgN18_edge1-E1.cif,126.6466691306,9.6046632766,1202.9939210758,91.2329681862
305,MOF_net-eea_node1-N20_node2-orgN2_edge1-E1.cif,98.0493293539,11.3803254842,870.6913060929,101.0588295185
306,MOF_net-ptr_node1-N10_node2-orgN15_edge1-E0.cif,100.1472308119,13.1760003164,862.1243769444,113.4265118599
307,MOF_net-rtl_node1-N19_node2-orgN8_edge1-E1.cif,81.8241546323,15.292140457,677.9069297704,126.6942265813
308,MOF_net-pto_node1-N41_node2-orgN2_edge1-E8.cif,97.7936671045,10.705696401,958.0785922799,104.8830547103
309,MOF_net-ctn_node1-N79_node2-orgN3_edge1-E5.cif,88.2666425055,11.0260625513,857.5510207814,107.1232679491
310,MOF_net-zzz_node1-N28_node2-orgN8_edge1-E15.cif,90.0740636682,14.6884185991,773.3216171394,126.1059084235
311,MOF_net-llk_node1-N27_node2-orgN26_edge1-E14.cif,66.8701162635,19.908063463,508.3885628751,151.3535842182
312,MOF_net-ctn_node1-N42_node2-orgN5_edge1-E7.cif,80.5264316854,14.6905002689,686.6276328602,125.262019117
313,MOF_net-pth_node1-N79_node2-orgN21_edge1-E14.cif,93.0911766241,9.651181497,947.6863750475,98.2509142055
314,MOF_net-ctn_node1-N42_node2-orgN3_edge1-E13.cif,101.1833113124,9.1747607866,1046.3029178689,94.8731451587
315,MOF_net-eea_node1-N45_node2-orgN8_edge1-E15.cif,89.0864682741,12.4400663609,764.7909406416,106.7956810738
316,MOF_net-eea_node1-N20_node2-orgN26_edge1-E7.cif,92.3237778851,13.3420723488,757.4706748894,109.4650671582
317,MOF_net-ctn_node1-N42_node2-orgN14_edge1-E3.cif,74.9165033379,12.729171311,719.8777844679,122.3154743369
318,MOF_net-llk_node1-N72_node2-orgN5_edge1-E13.cif,78.8020554316,15.63374584,678.9363601607,134.6959598725
319,MOF_net-pto_node1-N41_node2-orgN14_edge1-E0.cif,106.162772454,11.048507672,991.4371002533,103.1802406366
320,MOF_net-eea_node1-N45_node2-orgN2_edge1-E5.cif,76.8886295893,15.6455626761,618.9558148036,125.9472570384
321,MOF_net-zzz_node1-N70_node2-orgN9_edge1-E3.cif,93.8492654721,71.4467321931,253.6161920685,193.0760785756
322,MOF_net-tbo_node1-N83_node2-orgN21_edge1-E7.cif,129.4357894815,7.9693493168,1328.6746030627,81.8063696488
323,MOF_net-ptr_node1-N73_node2-orgN19_edge1-none.cif,73.3810179218,14.8446093455,587.8905257128,118.927284457
324,MOF_net-tbo_node1-N24_node2-orgN14_edge1-E8.cif,129.4435270786,8.6364431063,1331.2471345117,88.8205103576
325,MOF_net-ptr_node1-N73_node2-orgN18_edge1-E8.cif,104.7646386554,9.0996405499,1061.9414011425,92.2380409986
326,MOF_net-ptr_node1-N55_node2-orgN18_edge1-E15.cif,138.4933766991,8.3630189231,1414.9519619818,85.4428588238
327,MOF_net-eea_node1-N58_node2-orgN2_edge1-E13.cif,110.6186715301,9.1587015151,1114.5200490916,92.2769756775
328,MOF_net-ssa_node1-N24_node2-orgN15_edge1-E14.cif,90.9002787123,12.0588447499,838.6343223166,111.2533562933
329,MOF_net-csq_node1-N76_node2-orgN18_edge1-E1.cif,98.3852634797,15.3670213256,762.621648706,119.1156350508
330,MOF_net-ctn_node1-N73_node2-orgN23_edge1-E1.cif,93.8598651297,11.4936471022,868.6994450433,106.3769359289
331,MOF_net-ptr_node1-N55_node2-orgN20_edge1-E5.cif,105.6041830338,10.6680959337,982.9892756237,99.3012169865
332,MOF_net-ctn_node1-N79_node2-orgN14_edge1-E13.cif,167.3717517074,7.3359457322,1786.3885552537,78.2978571015
333,MOF_net-ptr_node1-N10_node2-orgN20_edge1-E15.cif,144.8757513092,8.3031831079,1455.7551914194,83.4328851132
334,MOF_net-pto_node1-N41_node2-orgN14_edge1-E7.cif,106.6650212387,11.1300176342,982.8037607294,102.5511743294
335,MOF_net-ssa_node1-N41_node2-orgN15_edge1-E14.cif,93.4678579313,12.2971999257,846.6146546114,111.3857736576
336,MOF_net-tbo_node1-N24_node2-orgN26_edge1-E13.cif,160.1558434329,7.9556861629,1644.9608860282,81.7128634145
337,MOF_net-tbo_node1-N24_node2-orgN2_edge1-E13.cif,149.5288704355,7.8102605477,1574.8207807278,82.2567613707
338,MOF_net-eea_node1-N19_node2-orgN23_edge1-none.cif,79.5062651189,70.2202478267,206.216006109,182.1307922484
339,MOF_net-ftw_node1-N27_node2-orgN19_edge1-E15.cif,79.2067534236,15.8676885721,659.003364872,132.0198052534
340,MOF_net-zzz_node1-N36_node2-orgN26_edge1-E15.cif,85.0381469321,14.2629106156,733.2747982835,122.9875447887
341,MOF_net-ctn_node1-N10_node2-orgN5_edge1-E1.cif,101.4608256278,10.9898735324,957.1420444104,103.6742009096
342,MOF_net-eea_node1-N47_node2-orgN3_edge1-E14.cif,71.5077358326,13.2015122577,630.2274770437,116.3504293134
343,MOF_net-eea_node1-N45_node2-orgN23_edge1-E8.cif,81.7032342919,14.6084037257,671.9410438744,120.1419519543
344,MOF_net-ptr_node1-N10_node2-orgN1_edge1-E14.cif,90.4596752745,10.27031749,878.6789829575,99.7606071369
345,MOF_net-ptr_node1-N79_node2-orgN21_edge1-none.cif,80.4204209197,15.8126745783,637.7585981507,125.3993582316
346,MOF_net-nom_node1-N10_node2-orgN10_edge1-E1.cif,109.1440660597,11.4647300061,971.8678262144,102.0871095551
347,MOF_net-rtl_node1-N48_node2-orgN8_edge1-E15.cif,78.5040706073,12.5609711348,705.2157015318,112.8373854022
348,MOF_net-zzz_node1-N49_node2-orgN8_edge1-E15.cif,84.710345034,16.3283275275,684.9539622909,132.0281794754
349,MOF_net-anh_node1-N36_node2-orgN26_edge1-E1.cif,98.0263905855,11.6106312318,880.3157138359,104.2680553658
350,MOF_net-apo_node1-N48_node2-orgN23_edge1-E15.cif,83.0859409562,11.7378325757,776.2832524999,109.6681670121
351,MOF_net-ptr_node1-N42_node2-orgN21_edge1-E5.cif,89.9447443977,11.9916515121,817.5971539019,109.0040358948
352,MOF_net-tbo_node1-N24_node2-orgN5_edge1-E5.cif,88.531880789,13.3548348018,807.2517670674,121.7721107533
353,MOF_net-ptr_node1-N29_node2-orgN1_edge1-E1.cif,113.1315554698,10.5788338583,1025.2267433815,95.8680656366
354,MOF_net-bwt_node1-N83_node2-orgN8_edge1-E7.cif,64.8194220515,13.0104776677,579.4863299373,116.3138102098
355,MOF_net-zzz_node1-N47_node2-orgN23_edge1-E1.cif,82.5731399314,22.1544704504,531.0045014027,142.4691315499
356,MOF_net-csq_node1-N76_node2-orgN18_edge1-E5.cif,92.8852465151,19.4309610041,681.4278643552,142.5500685647
357,MOF_net-wbl_node1-N42_node2-orgN19_edge1-E5.cif,95.785484938,11.2072599888,894.1345577548,104.6170874452
358,MOF_net-eea_node1-N21_node2-orgN8_edge1-E1.cif,89.6895709754,13.6155065565,721.4682753883,109.5239494069
359,MOF_net-ptr_node1-N18_node2-orgN19_edge1-E15.cif,158.5442380881,7.7301613777,1644.544222326,80.1832497018
360,MOF_net-zzz_node1-N46_node2-orgN9_edge1-E3.cif,70.1027471307,71.5248914515,138.51556497,141.3255707419
361,MOF_net-eea_node1-N21_node2-orgN9_edge1-E0.cif,85.2925930621,18.2350274217,617.6196561395,132.0432520755
362,MOF_net-ctn_node1-N42_node2-orgN9_edge1-E8.cif,75.9447906822,12.854323781,723.2668391769,122.4192738874
363,MOF_net-llk_node1-N72_node2-orgN9_edge1-E15.cif,80.1535918816,19.2259230642,621.6953000913,149.1220259546
364,MOF_net-tbo_node1-N83_node2-orgN18_edge1-E1.cif,154.2839685312,7.4495659748,1612.9735015978,77.8820549543
365,MOF_net-zzz_node1-N47_node2-orgN14_edge1-E0.cif,77.1157040996,21.5487544151,536.3629810602,149.8780863273
366,MOF_net-ptr_node1-N29_node2-orgN1_edge1-E15.cif,121.7356238069,9.0643878254,1194.4587580119,88.938940677
367,MOF_net-ptr_node1-N73_node2-orgN1_edge1-E0.cif,92.8259839229,11.7664574909,817.8976993293,103.6752653123
368,MOF_net-eea_node1-N43_node2-orgN26_edge1-E5.cif,84.9143281137,15.6609509536,674.4480033222,124.3900450657
369,MOF_net-ctn_node1-N78_node2-orgN5_edge1-E1.cif,96.8003764553,10.911251584,922.0732035797,103.9352642164
370,MOF_net-tsx_node1-N49_node2-orgN9_edge1-none.cif,0.0,0.0,0.0,0.0
371,MOF_net-apo_node1-N46_node2-orgN2_edge1-E13.cif,85.5552121638,11.0897787752,813.0851558247,105.3931639631
372,MOF_net-tbo_node1-N83_node2-orgN18_edge1-E8.cif,136.3810975078,7.4661246365,1450.8635946047,79.4269046508
373,MOF_net-csq_node1-N76_node2-orgN15_edge1-E5.cif,99.0590299213,27.845548748,573.1549444318,161.1141756384
374,MOF_net-ctn_node1-N10_node2-orgN23_edge1-E1.cif,104.0480449812,11.1463452666,967.476456498,103.6427606437
375,MOF_net-eea_node1-N21_node2-orgN9_edge1-E15.cif,96.9526233329,11.067367286,906.6384532755,103.4948866065
376,MOF_net-ssa_node1-N41_node2-orgN15_edge1-E1.cif,108.7073469711,12.1441972865,922.0411573614,103.0054548593
377,MOF_net-nom_node1-N73_node2-orgN19_edge1-E1.cif,131.4253376638,8.7426264244,1289.2000559875,85.7596767576
378,MOF_net-ptr_node1-N42_node2-orgN20_edge1-E1.cif,122.7626813959,9.2678308381,1170.2285377853,88.3450899476
379,MOF_net-csq_node1-N77_node2-orgN18_edge1-E8.cif,92.0442726784,15.0553458031,775.9022304357,126.9114964862
380,MOF_net-ptr_node1-N10_node2-orgN20_edge1-E8.cif,119.8214381605,9.3985635025,1166.977969671,91.5355108601
381,MOF_net-nom_node1-N42_node2-orgN15_edge1-E15.cif,106.751254828,9.8389520536,1045.1121670794,96.3249426822
382,MOF_net-ctn_node1-N79_node2-orgN23_edge1-E0.cif,99.4722323469,10.6213472749,951.8582577182,101.6365760895
383,MOF_net-ctn_node1-N42_node2-orgN26_edge1-E15.cif,122.9021316009,8.8447359862,1230.7760506664,88.5736405422
384,MOF_net-pyr_node1-N15_node2-orgN17_edge1-none.cif,71.2792628071,40.9295130422,343.5822828487,197.2895758614
385,MOF_net-ctn_node1-N79_node2-orgN17_edge1-E8.cif,127.8143076977,8.1500150283,1338.7094701101,85.3621358703
386,MOF_net-ptr_node1-N42_node2-orgN15_edge1-E8.cif,89.7594371266,12.2458406347,812.7140660032,110.8782235323
387,MOF_net-bpr_node1-N66_node2-orgN2_edge1-E14.cif,95.2714254874,8.346504777,1003.2452046463,87.8919450425
388,MOF_net-eea_node1-N43_node2-orgN23_edge1-none.cif,79.4225372136,74.9888184646,189.6205915666,179.0351280254
389,MOF_net-eea_node1-N58_node2-orgN17_edge1-E15.cif,117.0893361611,8.9752007084,1174.1918015378,90.004841043
390,MOF_net-ctn_node1-N10_node2-orgN14_edge1-E15.cif,144.7495223965,8.0592433001,1511.3202960693,84.146032186
391,MOF_net-eea_node1-N43_node2-orgN5_edge1-E14.cif,70.5626868207,13.1970788978,629.9329736761,117.8140392397
392,MOF_net-apo_node1-N48_node2-orgN2_edge1-E13.cif,86.7667897182,11.1570248474,826.2453781525,106.2438779173
393,MOF_net-anh_node1-N14_node2-orgN2_edge1-E1.cif,92.2587613277,12.6620559921,789.5757122732,108.3653382605
394,MOF_net-ctn_node1-N78_node2-orgN26_edge1-E13.cif,133.2825549403,8.2426855889,1385.4066293763,85.6786641266
395,MOF_net-zzz_node1-N17_node2-orgN17_edge1-E1.cif,83.5665653452,15.5240378919,687.6202971595,127.7382109008
396,MOF_net-ptr_node1-N18_node2-orgN21_edge1-E14.cif,101.4038549238,9.2161500652,1023.0869461767,92.9838696245
397,MOF_net-zzz_node1-N15_node2-orgN14_edge1-E7.cif,87.5962919475,22.2272465859,595.3555283579,151.0693414169
398,MOF_net-anh_node1-N16_node2-orgN8_edge1-E8.cif,68.9831752037,16.2453708369,603.1476478858,142.0398115968
399,MOF_net-eea_node1-N45_node2-orgN3_edge1-E14.cif,71.1708308138,13.2896034341,628.0936854538,117.282823647
400,MOF_net-apo_node1-N44_node2-orgN8_edge1-E13.cif,75.4353930257,12.4915808734,696.6823201206,115.3657878062
401,MOF_net-nom_node1-N79_node2-orgN1_edge1-E7.cif,100.071435124,10.1355046937,943.4223261103,95.5523562005
402,MOF_net-ptr_node1-N73_node2-orgN15_edge1-E13.cif,116.8910474621,8.6814133071,1196.4453457862,88.85912798
403,MOF_net-pts_node1-N73_node2-orgN19_edge1-E15.cif,123.2154811436,7.9456709329,1321.9719335757,85.2486543832
404,MOF_net-zzz_node1-N33_node2-orgN9_edge1-E3.cif,88.2808970859,69.8556395169,233.1514485772,184.4900095295
405,MOF_net-ptr_node1-N18_node2-orgN10_edge1-E0.cif,97.322177704,13.2583788895,819.7825014425,111.6804747642
406,MOF_net-eea_node1-N33_node2-orgN9_edge1-none.cif,70.1594895837,71.3795082128,188.3254461856,191.6002783435
407,MOF_net-ptr_node1-N73_node2-orgN20_edge1-E1.cif,127.3170224133,8.7563259178,1247.352162684,85.7876021892
408,MOF_net-nom_node1-N10_node2-orgN19_edge1-E5.cif,114.3323968693,9.8014910054,1124.8157236467,96.4282346909
409,MOF_net-rtl_node1-N49_node2-orgN2_edge1-E8.cif,84.6882097381,12.4776925033,807.5601499744,118.9833538872
410,MOF_net-ctn_node1-N10_node2-orgN26_edge1-E0.cif,106.6695898177,11.087007053,994.2412182223,103.3392873978
