,filename,uptake_low_p (cm3 methane/g framework),uptake_low_p (cm3 methane/cm3 framework),uptake_high_p (cm3 methane/g framework),uptake_high_p (cm3 methane/cm3 framework)
252,MOF_net-wiu_node1-N81_edge1-E15.cif,64.7837581103,17.4619329408,556.6982325989,150.0534623096
253,MOF_net-wge_node1-N85_edge1-E14.cif,76.8369066616,15.3172888009,639.7824844576,127.5394014406
254,MOF_net-whm_node1-N61_edge1-E15.cif,80.2960000384,15.8910997538,652.6298132664,129.1596774432
255,MOF_net-qtz-x_node1-N58_edge1-E0.cif,89.1060339523,60.1769618372,294.6983639933,199.0219002791
256,MOF_net-uos_node1-N73_edge1-E13.cif,81.036141659,9.0180274891,848.1561700819,94.3862269388
257,MOF_net-ukv_node1-N42_edge1-E8.cif,74.9935214368,19.8364528947,518.9488432871,137.2665809982
258,MOF_net-mdf_node1-N42_edge1-E7.cif,105.1133093274,69.5831757043,288.7514151964,191.1483958316
259,MOF_net-ana_node1-N42_edge1-E8.cif,64.5967056536,14.0475729755,572.3784896492,124.4727346633
260,MOF_net-unx_node1-N42_edge1-E1.cif,73.8766602869,25.5750337829,459.4316986239,159.0486246617
261,MOF_net-ukr_node1-N18_edge1-E0.cif,71.1261216798,12.1576689824,633.4358146409,108.2739051998
262,MOF_net-why_node1-N15_edge1-E0.cif,63.3225635252,22.6299966255,438.217278572,156.6085607283
263,MOF_net-lcy-e_node1-N70_edge1-E13.cif,71.5597857733,12.0616182368,674.7328984806,113.7282699406
264,MOF_net-neb_node1-N79_edge1-E1.cif,99.1985105425,9.733771316,965.2613695664,94.7154688124
265,MOF_net-wiu_node1-N17_edge1-E8.cif,63.3413025286,24.9495715825,453.1769634426,178.502345825
266,MOF_net-uks_node1-N41_edge1-E7.cif,98.4027834795,12.3003522411,826.4812366708,103.3101907514
267,MOF_net-ulh_node1-N57_edge1-E5.cif,65.0215434362,15.161057491,549.8365535572,128.2052556525
268,MOF_net-qtz-e_node1-N49_edge1-E3.cif,56.0796538523,34.2827207042,285.3859530976,174.4626838944
269,MOF_net-wgd_node1-N86_edge1-E8.cif,82.8193419628,17.1449337497,667.31849737,138.1456451619
270,MOF_net-vbm_node1-N19_edge1-E3.cif,60.39423885,44.860679073,267.8476038568,198.956483696
271,MOF_net-wgw_node1-N61_edge1-E3.cif,51.7181604657,28.0135795539,324.786268667,175.9232326401
272,MOF_net-smm_node1-N69_edge1-E1.cif,74.380052741,17.1856784026,574.9336223103,132.8397059662
273,MOF_net-ums_node1-N74_edge1-E14.cif,57.8461222914,10.858649599,562.7196055996,105.6315406749
274,MOF_net-sxa_node1-N81_edge1-E0.cif,71.7491219306,39.5194977969,362.6857916018,199.767745674
275,MOF_net-ukd_node1-N73_edge1-E13.cif,75.1464917984,9.4512419803,786.8067405291,98.9573926677
276,MOF_net-vcu_node1-N77_edge1-E3.cif,88.6383415568,66.4769720284,250.6882558463,188.0111459562
277,MOF_net-usf_node1-N41_edge1-E8.cif,77.8640488662,15.9589743713,680.1053555912,139.3940348298
278,MOF_net-qtz-x_node1-N49_edge1-none.cif,0.0050689053,0.0081772828,0.0401288337,0.0647368223
279,MOF_net-uke_node1-N78_edge1-E1.cif,74.8025699078,15.0579775246,632.1000650187,127.2436038503
280,MOF_net-lcs-e_node1-N53_edge1-E13.cif,78.2036333589,15.9612921888,633.2577327723,129.2473414528
281,MOF_net-ukn_node1-N18_edge1-E7.cif,77.8692114176,12.6222683807,677.0817389643,109.7520736284
282,MOF_net-hcp_node1-N8_edge1-E1.cif,80.1705847754,63.28668153,238.1684085837,188.0102068205
283,MOF_net-unl_node1-N55_edge1-E15.cif,78.491535565,11.5983147168,780.8980229056,115.389525332
284,MOF_net-qtz-x_node1-N70_edge1-E4.cif,89.4505781149,51.310092852,374.8661464611,215.0284233747
285,MOF_net-sxc_node1-N49_edge1-none.cif,24.9305659622,35.3162587569,47.0645042212,66.6708574469
286,MOF_net-smm_node1-N30_edge1-E3.cif,60.9159335725,28.5659109079,360.9327003471,169.2557391343
287,MOF_net-une_node1-N42_edge1-E13.cif,73.0817902063,13.9524856572,647.9026520445,123.6950057514
288,MOF_net-wkj_node1-N45_edge1-E15.cif,68.7543664651,18.6756360778,437.4205432756,118.815826531
289,MOF_net-tzs_node1-N79_edge1-E1.cif,115.5944506391,8.7517169143,1149.574756883,87.0349120432
290,MOF_net-ukh_node1-N79_edge1-E1.cif,95.085881025,9.9463910981,923.4951679255,96.6015565971
291,MOF_net-fcq_node1-N0_edge1-E13.cif,88.9316067646,11.0883071341,850.6051367412,106.05645562
292,MOF_net-vbc_node1-N86_edge1-E8.cif,76.9845866222,17.5849499016,633.2174297105,144.6405997204
293,MOF_net-wgp_node1-N0_edge1-E5.cif,68.4558473549,27.2445837449,492.169133555,195.877250723
294,MOF_net-ulh_node1-N73_edge1-E3.cif,41.9974646729,15.6712297736,359.1952214061,134.0326348759
295,MOF_net-whz_node1-N6_edge1-E15.cif,79.382875774,15.9757233305,655.8926724501,131.9977358768
296,MOF_net-srs-a_node1-N83_edge1-E7.cif,254.6170991196,5.9722856839,2851.2791749687,66.8794588277
297,MOF_net-unb_node1-N4_edge1-E13.cif,76.4267002337,11.6255863176,709.2954182649,107.8939046759
298,MOF_net-uow_node1-N73_edge1-E13.cif,79.3420581266,9.3178214941,822.6912975458,96.615727349
299,MOF_net-uki_node1-N4_edge1-E15.cif,79.2123971335,13.1861084152,681.2682230859,113.4074586118
300,MOF_net-wmt_node1-N30_edge1-E8.cif,65.2075870035,19.2708060965,445.1746026822,131.5625043283
301,MOF_net-gie_node1-N18_edge1-E15.cif,98.1310233186,9.4966942897,961.6374702947,93.0630983359
302,MOF_net-uos_node1-N74_edge1-E7.cif,60.0638915661,13.8062560059,539.3328833474,123.9707862035
303,MOF_net-ecv_node1-N76_edge1-E8.cif,76.8248121438,35.6592172083,421.4660800211,195.628860963
304,MOF_net-umq_node1-N18_edge1-E1.cif,88.3600516309,11.8273261569,795.9368939955,106.5391551026
305,MOF_net-wns_node1-N59_edge1-E1.cif,75.4545781988,21.0728420128,522.3932734555,145.893213942
306,MOF_net-uos_node1-N18_edge1-E7.cif,70.3693935948,15.5541026308,579.7258441771,128.1397325944
307,MOF_net-dei_node1-N42_edge1-E14.cif,80.718364171,12.6352616886,615.929632709,96.4146408439
308,MOF_net-sxg_node1-N53_edge1-E13.cif,71.8527547309,14.793764658,648.0991459029,133.4371420474
309,MOF_net-wgf_node1-N0_edge1-E13.cif,81.0359445361,12.5483102966,760.1709245981,117.7114759986
310,MOF_net-whw_node1-N36_edge1-E13.cif,69.4703257571,17.7025638691,532.312925709,135.645017682
311,MOF_net-wlh_node1-N0_edge1-E14.cif,66.8214179113,14.3557893649,588.2833536525,126.3857035048
312,MOF_net-crs_node1-N15_edge1-E13.cif,79.2348387933,12.7375347993,682.6417221562,109.7392614641
313,MOF_net-bcu-l_node1-N0_edge1-E14.cif,63.9193316266,12.8389236575,611.4349305693,122.8136495696
314,MOF_net-rho_node1-N73_edge1-E8.cif,74.0424531682,9.0653647725,763.1852194384,93.4403454665
315,MOF_net-vbb_node1-N24_edge1-E7.cif,88.7117121058,14.1055932882,732.5594435939,116.4805111468
316,MOF_net-why_node1-N20_edge1-E1.cif,70.8075564389,23.4952935247,472.1892030625,156.6813555379
317,MOF_net-lcv-a_node1-N78_edge1-E2.cif,55.2063554016,8.5744515332,549.0890701502,85.2825292513
318,MOF_net-uox_node1-N73_edge1-E0.cif,61.4048795053,13.5988900477,563.3185008481,124.7540328486
319,MOF_net-fcp_node1-N86_edge1-E13.cif,91.8207579636,12.3529127915,849.6325144956,114.3035255771
320,MOF_net-sxb_node1-N46_edge1-E0.cif,75.4503109584,43.3788315819,344.2288640018,197.9083416288
321,MOF_net-wgl_node1-N85_edge1-E15.cif,89.4797078234,13.6356652605,791.9113428857,120.6780648958
322,MOF_net-svb_node1-N59_edge1-E15.cif,71.6264667936,16.9895018176,571.0430135219,135.4490420996
323,MOF_net-dei_node1-N29_edge1-E1.cif,109.5930964866,10.3663053694,1011.5318879663,95.6798263547
324,MOF_net-pcu-g_node1-N83_edge1-E3.cif,118.7359258244,6.7098858047,1317.9791878733,74.4803207806
325,MOF_net-unu_node1-N29_edge1-E13.cif,79.8955603062,13.0075035623,748.8955600311,121.9249433584
326,MOF_net-zni_node1-N73_edge1-E1.cif,65.091854991,15.503110367,589.3576992525,140.3689825463
327,MOF_net-ukp_node1-N41_edge1-E3.cif,71.3076694907,18.0088202898,560.4282592985,141.5366941466
328,MOF_net-wio_node1-N14_edge1-E3.cif,53.8546704604,27.9904615453,328.3748103889,170.6697380943
329,MOF_net-wse_node1-N29_edge1-E5.cif,95.1127263734,11.9586110719,829.0492582923,104.2371301656
330,MOF_net-ukn_node1-N73_edge1-E15.cif,97.9326036924,8.4915593363,1006.6805178278,87.2874510379
331,MOF_net-wlh_node1-N86_edge1-E8.cif,79.4235500793,16.3027969394,660.4026124837,135.5568931229
332,MOF_net-soh_node1-N86_edge1-E14.cif,68.5371638504,16.0340741821,610.8886176715,142.9156513414
333,MOF_net-uke_node1-N18_edge1-E7.cif,61.3736129726,19.3719375682,495.6742926729,156.4543944334
334,MOF_net-kfi_node1-N74_edge1-E0.cif,70.6612757931,11.7037568344,646.474625126,107.0767790019
335,MOF_net-umk_node1-N4_edge1-E13.cif,93.4204498896,9.6585444918,898.1769969608,92.8606370112
336,MOF_net-sod-a_node1-N10_edge1-E15.cif,147.4458365096,8.3723022343,1414.5192257261,80.3195448197
337,MOF_net-lcs_node1-N29_edge1-E7.cif,83.2152312723,18.1303244037,625.0310449526,136.1771809574
338,MOF_net-umv_node1-N18_edge1-E13.cif,82.502475918,9.8820928426,841.2218914458,100.761010382
339,MOF_net-wmi_node1-N28_edge1-E13.cif,83.1945210528,16.4075732731,692.7801389548,136.6296812366
340,MOF_net-ukv_node1-N18_edge1-E1.cif,74.8768109558,13.1930151484,671.4080199214,118.2995918835
341,MOF_net-kfi_node1-N74_edge1-E1.cif,87.1230600207,10.1661595246,832.2856379608,97.11721057
342,MOF_net-ums_node1-N55_edge1-E13.cif,97.8785344566,9.1595105578,1009.4906279831,94.4685177021
343,MOF_net-sxa_node1-N49_edge1-E7.cif,79.3622877922,41.46724178,360.1819257549,188.1970822107
344,MOF_net-dia-a_node1-N10_edge1-E1.cif,100.7962664648,12.4551694723,800.1025118114,98.8668799884
345,MOF_net-ecn_node1-N77_edge1-E6.cif,40.0945148512,21.3417973326,303.9743199451,161.8016418121
346,MOF_net-ana_node1-N74_edge1-E7.cif,64.4325217874,13.7586231723,558.7561657316,119.3142114608
347,MOF_net-ukd_node1-N29_edge1-E0.cif,79.1841379945,19.0438752415,625.8385638413,150.5148863518
348,MOF_net-ums_node1-N42_edge1-E14.cif,64.0203939263,14.043832258,541.294101293,118.740968223
349,MOF_net-ure_node1-N10_edge1-E3.cif,74.7681167366,56.0107484894,224.0303875069,167.8270128542
350,MOF_net-wiv_node1-N14_edge1-E8.cif,63.5877882138,31.3138486183,400.4747649578,197.2140644862
351,MOF_net-uoi_node1-N74_edge1-E1.cif,62.4624705871,21.8959844699,450.0340019243,157.7577291524
352,MOF_net-wlm_node1-N0_edge1-E5.cif,73.7138319872,16.6992785651,594.6145098883,134.7051573879
353,MOF_net-wiv_node1-N15_edge1-E1.cif,70.4258552489,24.1971408558,495.3637247186,170.1986547339
354,MOF_net-ulj_node1-N73_edge1-E14.cif,56.0514247703,12.1304255276,529.4361960929,114.578467446
355,MOF_net-fng_node1-N0_edge1-E1.cif,81.9056623959,17.9297480509,623.3960215426,136.4659447861
356,MOF_net-lcv-a_node1-N73_edge1-E5.cif,79.7038059179,7.9484350247,786.4942096731,78.4328684294
357,MOF_net-neb_node1-N42_edge1-E1.cif,73.0241228101,15.1368450382,613.9215617488,127.2570650386
358,MOF_net-pcu_node1-N46_edge1-E5.cif,107.0652760466,76.1449920096,284.448848605,202.3004666307
359,MOF_net-rkf_node1-N13_edge1-E5.cif,57.7915928596,36.5985696986,291.7592009143,184.7668306323
360,MOF_net-ske_node1-N16_edge1-E13.cif,68.8722882789,13.3434021656,642.6769640961,124.5130285165
361,MOF_net-gie_node1-N29_edge1-E2.cif,65.7688404185,22.527732348,426.343033931,146.0348349724
362,MOF_net-ukp_node1-N18_edge1-E14.cif,60.887434847,12.921661543,544.9400245607,115.6483365788
363,MOF_net-rho_node1-N78_edge1-E13.cif,106.8710650343,8.2763693911,1118.4384372262,86.6147412743
364,MOF_net-ske_node1-N46_edge1-E13.cif,60.326725552,16.4772503124,504.9750826606,137.9256169199
365,MOF_net-wnd_node1-N20_edge1-E8.cif,53.6640389196,21.0486162062,400.6338418444,157.1403894672
366,MOF_net-wjc_node1-N59_edge1-E13.cif,68.5265967419,16.4390701152,582.3142272936,139.6932704483
367,MOF_net-snk_node1-N43_edge1-E3.cif,60.0803259041,74.4971832467,99.0205473953,122.7814888399
368,MOF_net-snz_node1-N58_edge1-E0.cif,70.9502432435,27.6025770545,417.3409324899,162.3628717878
369,MOF_net-unr_node1-N18_edge1-E13.cif,89.6675231399,9.3081710368,911.025347511,94.5713615869
370,MOF_net-rhr_node1-N41_edge1-E13.cif,115.1940710581,9.3493533308,1131.965908237,91.8723432323
371,MOF_net-wmc_node1-N28_edge1-E3.cif,93.7939995429,60.4120688335,323.449822966,208.3318022948
372,MOF_net-umr_node1-N18_edge1-E7.cif,70.3527885544,14.0231464995,605.8489332279,120.7615010267
373,MOF_net-ecc_node1-N22_edge1-E0.cif,77.3129491513,39.528489818,367.8543289549,188.076205296
374,MOF_net-ums_node1-N73_edge1-E5.cif,55.118166798,13.2379966629,511.5182367055,122.8538085336
375,MOF_net-bcs_node1-N13_edge1-E5.cif,80.3774326997,66.3202249844,254.0438077669,209.6140909345
376,MOF_net-vba_node1-N57_edge1-E5.cif,64.2601686942,28.5816517351,449.3797025164,199.875201313
377,MOF_net-uou_node1-N79_edge1-E13.cif,112.3147066474,8.3024427533,1168.7450502003,86.395087181
378,MOF_net-wga_node1-N86_edge1-E14.cif,75.2676638881,14.0289532565,677.5962653468,126.2954878936
379,MOF_net-uli_node1-N29_edge1-E8.cif,86.269795965,13.2067475333,742.9849913932,113.7410271182
380,MOF_net-why_node1-N21_edge1-E0.cif,64.4855207788,23.9820309295,426.2187393508,158.5098618483
381,MOF_net-ums_node1-N73_edge1-E8.cif,63.5817405469,10.747508275,627.7142123158,106.1053634766
382,MOF_net-smc_node1-N17_edge1-none.cif,45.0288729567,62.5400916434,106.4501508293,147.8474088109
383,MOF_net-wkj_node1-N69_edge1-E15.cif,75.8190641446,17.2791541129,548.0239005198,124.8945702703
384,MOF_net-vby_node1-N33_edge1-E1.cif,72.5638772575,18.3532720867,579.6145200951,146.599429286
385,MOF_net-fcj_node1-N0_edge1-E1.cif,80.1005328038,15.5353112278,657.8641327755,127.5912118249
386,MOF_net-qtz-e_node1-N49_edge1-E7.cif,59.9227330656,25.8718013891,357.2619804953,154.2488222814
387,MOF_net-fau_node1-N18_edge1-E3.cif,56.2835614206,12.6261658053,498.3140109955,111.7874414324
388,MOF_net-ukp_node1-N73_edge1-E8.cif,61.6366621128,12.8647333343,570.3429884764,119.0413335881
389,MOF_net-wiv_node1-N12_edge1-E0.cif,74.0321258065,41.1812180336,365.6390145117,203.390890295
390,MOF_net-rob_node1-N43_edge1-E4.cif,95.0932148597,80.1769457553,208.9595694725,176.182286942
391,MOF_net-lta_node1-N42_edge1-E1.cif,91.6221833473,11.4134360715,804.1779778153,100.1769833964
392,MOF_net-smk_node1-N49_edge1-none.cif,12.1582903038,14.89244503,66.0094705769,80.8536716482
393,MOF_net-uos_node1-N18_edge1-E13.cif,86.2338847202,9.5997677186,877.9261473985,97.7328937047
394,MOF_net-bcg_node1-N76_edge1-E8.cif,80.1483633434,41.727507207,383.4014302594,199.6096398845
395,MOF_net-unw_node1-N73_edge1-E1.cif,75.4756349043,12.6025403248,649.7937060726,108.4992712413
396,MOF_net-umq_node1-N42_edge1-E5.cif,67.7252264842,20.2939031431,469.9324844591,140.81553977
397,MOF_net-crs_node1-N33_edge1-E0.cif,68.5770474095,20.4408981385,463.7620134383,138.2344740009
398,MOF_net-lcv-a_node1-N73_edge1-E10.cif,50.9333710496,8.692212748,482.179105512,82.287963301
399,MOF_net-sol_node1-N61_edge1-E8.cif,60.0930433449,22.0461462565,484.8258770837,177.8665482756
400,MOF_net-wna_node1-N13_edge1-E5.cif,58.616353845,34.7857094015,330.6836616797,196.2432837331
401,MOF_net-umq_node1-N4_edge1-E14.cif,64.3248782623,13.5266907195,555.8085779404,116.8793620161
402,MOF_net-tzs_node1-N79_edge1-E0.cif,97.6897639681,9.6292164032,951.6255664171,93.8011122314
403,MOF_net-som_node1-N30_edge1-E8.cif,57.1687815153,18.0092977243,494.6746347826,155.8323010974
404,MOF_net-snk_node1-N46_edge1-E3.cif,47.4828515932,56.1131732332,92.0429669769,108.7723836621
405,MOF_net-uml_node1-N54_edge1-E13.cif,119.3382939955,8.2202310514,1260.7380737565,86.8418502951
406,MOF_net-umd_node1-N41_edge1-E1.cif,109.8671490643,10.5419252198,993.5207251432,95.3298713765
407,MOF_net-ukw_node1-N29_edge1-E3.cif,66.655525358,28.244732417,435.4624254464,184.5236327869
408,MOF_net-snx_node1-N61_edge1-E7.cif,81.7365083146,29.3065334005,477.9809327792,171.3795274613
409,MOF_net-wkf_node1-N46_edge1-E13.cif,62.2061313326,16.2856643805,514.6611043338,134.7390978241
410,MOF_net-wgp_node1-N0_edge1-E8.cif,64.8514937815,18.8455312444,568.186139149,165.1121510638
411,MOF_net-lcv-a_node1-N78_edge1-E14.cif,111.8760857892,7.8689984346,1106.3835003115,77.8194014444
412,MOF_net-utn_node1-N83_edge1-E13.cif,116.8811787321,7.1637674989,1285.8872165981,78.8133483033
413,MOF_net-uml_node1-N57_edge1-E8.cif,76.5899232576,10.9619987306,730.8255234581,104.6000324806
414,MOF_net-sms_node1-N38_edge1-E15.cif,77.787022073,17.7965236608,601.8731634834,137.6997050316
415,MOF_net-lcy-e_node1-N58_edge1-E15.cif,73.7247036377,12.978228199,659.5600014897,116.1065394351
416,MOF_net-crs_node1-N47_edge1-E1.cif,79.7163935529,19.9042800225,482.9220258575,120.5801567694
417,MOF_net-tfs_node1-N15_edge1-E7.cif,66.7640456834,30.0760367944,385.6047563638,173.7082095874
418,MOF_net-ske_node1-N44_edge1-E15.cif,64.177511393,18.1039605178,500.3410267712,141.142185128
419,MOF_net-ukn_node1-N18_edge1-E14.cif,68.0568600878,9.4747407824,706.2310360164,98.3200810333
420,MOF_net-wno_node1-N67_edge1-E13.cif,72.5228076646,12.9565419654,632.450960651,112.9903498857
421,MOF_net-ilc_node1-N76_edge1-E1.cif,107.8368855033,70.2723873381,283.4987628986,184.7432331089
422,MOF_net-umr_node1-N29_edge1-E1.cif,93.0980893223,13.0269590561,796.7907550959,111.4927343672
423,MOF_net-ana_node1-N10_edge1-E3.cif,57.401420942,17.5665035573,485.3340554589,148.5263303904
424,MOF_net-wip_node1-N30_edge1-E0.cif,67.2724156936,30.844569341,367.7743023554,168.6254292179
425,MOF_net-tfs_node1-N36_edge1-E0.cif,63.1872875828,28.8896135223,387.4904132279,177.1629818274
426,MOF_net-ato_node1-N18_edge1-E7.cif,72.8620850716,14.368980811,608.8029030328,120.0607589356
427,MOF_net-lvt-a_node1-N83_edge1-E8.cif,193.159336691,6.2089757844,2157.0077817049,69.3355512234
428,MOF_net-whw_node1-N69_edge1-E15.cif,68.1624647387,18.3072082349,518.3475318671,139.2187949823
429,MOF_net-nfa_node1-N41_edge1-E0.cif,85.4496854285,24.3178794596,565.8837728277,161.0432303733
430,MOF_net-cag_node1-N4_edge1-E15.cif,79.3454135677,11.120684082,737.1931196568,103.3215585182
431,MOF_net-uoe_node1-N74_edge1-E15.cif,75.1489722949,10.5015627824,736.2004851712,102.8790598107
432,MOF_net-yfr_node1-N86_edge1-E13.cif,88.0005648014,12.9879040405,802.0907528695,118.3796689664
433,MOF_net-swl_node1-N32_edge1-E13.cif,75.8568978929,17.3052386513,617.9235459964,140.9669354896
434,MOF_net-wiv_node1-N14_edge1-E7.cif,70.0113814053,38.0627529043,358.1646619746,194.7216688793
435,MOF_net-ume_node1-N41_edge1-E15.cif,109.9036427289,9.3395115568,1077.9623804337,91.6042622412
436,MOF_net-vcc_node1-N53_edge1-E13.cif,69.5594493654,15.9641305151,616.0665416215,141.3893693255
437,MOF_net-umz_node1-N79_edge1-E15.cif,109.9142311486,8.6481649453,1118.4697172307,88.0023496491
438,MOF_net-unp_node1-N79_edge1-E8.cif,103.5917506301,8.6838707819,1049.1326647491,87.9465057624
439,MOF_net-uoh_node1-N29_edge1-E13.cif,93.5983716932,10.368053241,922.2626683693,102.1606281702
440,MOF_net-hex_node1-N60_edge1-E5.cif,76.9227625027,45.0176749023,377.5037587684,220.927342359
441,MOF_net-wio_node1-N12_edge1-E14.cif,57.6379842445,17.6131810424,449.0699443475,137.2280855093
442,MOF_net-sxc_node1-N44_edge1-E8.cif,81.2414158634,55.9100315313,289.379152543,199.1496254865
443,MOF_net-ums_node1-N74_edge1-E15.cif,82.3328803029,9.3236397815,837.752571019,94.869791625
444,MOF_net-ukp_node1-N54_edge1-E8.cif,79.3942487983,11.0572489499,794.6359490056,110.6690679198
445,MOF_net-dei_node1-N78_edge1-E1.cif,97.2344554034,10.2020109609,921.6161055137,96.6975911076
446,MOF_net-upc_node1-N41_edge1-E0.cif,82.5003293658,21.5132519318,569.9078033062,148.612378213
447,MOF_net-uox_node1-N42_edge1-E14.cif,55.556339902,13.8897059561,523.3103527603,130.833437488
448,MOF_net-sni_node1-N61_edge1-E3.cif,65.731872649,35.1282954544,345.6598491797,184.7268428447
449,MOF_net-wlh_node1-N86_edge1-E7.cif,79.463535231,19.7773659269,567.0066886139,141.1200587934
450,MOF_net-snk_node1-N15_edge1-E13.cif,64.5645641798,15.9423250582,569.3478117721,140.5837397307
451,MOF_net-ana_node1-N73_edge1-E0.cif,65.7803062081,13.3797279133,589.2951494822,119.8627555143
452,MOF_net-deh_node1-N66_edge1-E13.cif,140.0796175805,6.5435676743,1562.4304361348,72.9861308291
453,MOF_net-snk_node1-N47_edge1-E1.cif,68.8198213663,27.1485754677,431.3409633319,170.1587197241
454,MOF_net-snk_node1-N69_edge1-E3.cif,71.1277538227,55.4427599664,256.6126334252,200.0247705672
455,MOF_net-sod-h_node1-N66_edge1-E8.cif,164.2908655366,6.246600009,1821.6092464767,69.2604807835
456,MOF_net-whw_node1-N81_edge1-E15.cif,73.6640067116,16.8323091427,575.0388809435,131.3970369679
457,MOF_net-wgs_node1-N86_edge1-E13.cif,77.2440945762,15.3838191543,708.4329174011,141.0904476783
458,MOF_net-ukd_node1-N79_edge1-E2.cif,64.1720240834,13.6563870652,574.3174840244,122.2199544454
459,MOF_net-uno_node1-N73_edge1-E1.cif,85.8102192413,11.6834840838,732.6418570765,99.7527981159
460,MOF_net-wmi_node1-N43_edge1-E15.cif,68.4263506741,18.0857702446,512.191474924,135.3773399496
461,MOF_net-wir_node1-N16_edge1-E7.cif,63.5234422897,28.0132958265,372.7751989818,164.3906808171
462,MOF_net-wme_node1-N45_edge1-none.cif,16.0036135012,33.242949945,20.3873079302,42.3488268439
463,MOF_net-uox_node1-N79_edge1-E2.cif,67.0517541395,12.5420938397,610.0659748822,114.1134158772
464,MOF_net-vbb_node1-N41_edge1-E14.cif,84.0191530665,10.75133919,806.0172784877,103.1403535712
