MOF_name,data_set,water_label,acid_label,base_label,boiling_label,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
HEBJIJ,CoRE,3,0,0,0,4.08425,2.16205,4.01302,0.0,0.0,0.0794,0.0546260113379932,0.0,0.0794,0.0,0.0546261999999999,-0.0355555555555555,0.1155555555555555,0.0888888888888888,-1.5555555555555554,-1.1111111111111112,-2.222222222222222,1.7777777777777777,5.333333333333333,6.666666666666668,-5.333333333333335,-6.314271111111113,-10.314271111111111,0.7911111111111112,1.5400000000000005,2.1333333333333337,-0.04,0.2133333333333333,0.1933333333333332,-2.0,-1.3333333333333333,-2.333333333333333,2.0,6.0,7.0,-6.600000000000001,-4.671406666666667,-7.371406666666667,0.9200000000000004,1.4800000000000002,1.91,0.6666666666666666,0.8888888888888888,2.0,2.222222222222222,0.3552666666666666,0.4996444444444445,0.9814444444444445,1.1193333333333335,1.3333333333333333,4.4444444444444455,6.666666666666668,8.888888888888891,42.66666666666666,42.66666666666666,85.33333333333333,88.88888888888891,18.726666666666667,53.23555555555557,89.64563688888889,117.08785911111111,7.889066666666667,7.797333333333333,18.3696,18.958222222222226,1.3333333333333333,2.6666666666666665,2.333333333333333,0.5427666666666666,0.7597333333333335,1.3,1.1269666666666671,2.0,6.0,8.0,7.333333333333332,59.0,60.0,107.33333333333331,82.66666666666667,36.98,95.67333333333336,136.635076,129.96174266666668,10.9696,11.015999999999998,23.36373333333333,18.738666666666663,3.1666666666666665,6.38,3.526666666666667,20.666666666666668,36.66666666666666,23.33333333333333,114.66666666666669,208.66666666666663,130.0,-9.093333333333334,-3.940000000000001,-4.74,15.666666666666664,30.66666666666667,54.0,85.33333333333333,7.511199999999998,18.490133333333333,29.0458,32.473066666666675,87.33333333333331,240.0,313.3333333333333,230.66666666666663,1228.3333333333333,3009.333333333333,3288.0,1941.333333333333,120.29633333333334,224.7850666666667,456.39533333333327,676.9173333333333,6.0,8.666666666666666,6.0,1.5876,5.5356,5.7204000000000015,5.082,36.0,92.0,92.0,76.0,729.0,1278.0,684.0,864.0,3.5344,38.301866666666655,38.03866666666666,30.1176,28.0,58.0,90.66666666666669,112.0,12.348933333333331,28.67993333333333,41.76106666666667,46.80933333333335,148.66666666666666,363.33333333333326,504.0,542.6666666666666,844.0,1712.0,2457.333333333333,2517.333333333333,194.3662,389.2149999999999,616.3897333333333,729.9913333333334
HEBJOP,CoRE,3,0,0,0,4.16667,1.37706,4.123469999999998,0.0,0.0,0.0861,0.0535954384741795,0.0,0.0861,0.0,0.0535953,-0.0233333333333333,0.2899999999999999,0.4833333333333332,-1.3333333333333333,-1.0,-3.75,3.25,10.5,15.416666666666664,-8.233925833333336,-10.60711,-13.544590833333334,1.3050000000000002,2.8425000000000007,3.9816666666666674,-0.04,0.2133333333333333,0.1933333333333332,-2.0,-1.3333333333333333,-2.333333333333333,2.0,6.0,7.0,-6.600000000000001,-4.671406666666667,-7.371406666666667,0.9200000000000004,1.4800000000000002,1.91,1.0,1.9166666666666667,3.6666666666666665,4.75,0.5427666666666666,1.0582916666666666,1.7722666666666669,2.233108333333333,4.25,12.5,19.58333333333333,26.66666666666667,59.0,87.0,136.66666666666666,156.0,36.98,117.98897358333332,194.07434966666665,265.4237854166667,10.9696,16.5292,31.215666666666664,37.814,1.3333333333333333,2.6666666666666665,2.333333333333333,0.5427666666666666,0.7597333333333335,1.2999999999999998,1.1269666666666671,2.0,6.0,8.0,7.333333333333332,59.0,60.0,107.33333333333331,82.66666666666667,36.98,95.67333333333336,136.63507600000003,129.96174266666668,10.9696,11.015999999999998,23.36373333333333,18.738666666666663,4.050000000000002,3.83,8.77,31.0,30.0,71.0,141.0,152.0,319.0,-9.28,-4.34,-13.940000000000005,24.0,56.0,120.0,172.0,13.8542,37.566800000000015,70.0074,89.9048,192.0,608.0,888.0,824.0,2360.0,6160.0,9566.0,8844.0,191.6008,396.5727999999999,1038.0420000000004,1330.5471999999995,7.0,8.0,15.0,1.5876,6.010200000000001,7.875000000000001,12.763800000000003,49.0,126.0,182.0,238.0,729.0,1296.0,1728.0,2322.0,3.5344,42.18719999999999,36.4344,79.2232,29.33333333333333,69.33333333333333,112.0,144.66666666666666,12.399200000000002,33.29546666666668,49.03386666666668,56.86726666666669,220.0,738.6666666666665,970.0,1014.6666666666664,823.6666666666665,1938.0,2756.0,2885.333333333333,198.53736666666663,461.7574000000001,745.0100000000003,926.5123333333336
HESVOR,CoRE,3,0,0,0,4.41466,3.00485,4.39642,996.721,645.4119999999998,0.242,0.1567032739328636,0.242,0.0,0.156703,0.0,-0.04,-0.04,-0.06,-2.0,-2.0,-3.0,2.0,2.0,3.0,-6.000000000000001,-6.000000000000001,-8.100000000000001,0.8900000000000001,0.8900000000000001,1.29,-0.04,-0.0533333333333333,0.2333333333333333,-2.0,-2.6666666666666665,-0.3333333333333333,2.0,2.6666666666666665,5.0,-6.6000000000000005,-9.2,-1.9714066666666668,0.9200000000000004,1.2466666666666673,1.05,1.0,1.0,2.0,2.0,0.5328999999999999,0.5621,1.095,1.1096,1.0,3.0,4.0,5.0,64.0,48.0,112.0,104.0,28.09,59.89,87.98,99.11,11.8336,8.771999999999998,20.605599999999995,19.2296,1.3333333333333333,2.6666666666666665,3.6666666666666665,0.5427666666666666,0.7597333333333335,1.5,1.8472333333333333,2.0,6.0,10.666666666666666,9.333333333333334,59.0,60.0,130.66666666666666,162.66666666666666,36.98,95.67333333333332,170.14666666666668,168.47507600000003,10.9696,11.015999999999998,24.073066666666666,33.80586666666667,1.7200000000000002,2.16,4.4,2.0,0.0,4.0,67.0,96.0,188.0,-4.9700000000000015,-3.6,-8.98,16.0,36.0,48.0,64.0,11.432,25.440400000000004,34.1392,43.37280000000001,84.0,196.0,256.0,320.0,2442.0,3768.0,4448.0,5104.0,123.2826,249.68400000000003,356.51719999999983,475.54479999999984,3.0,4.0,8.0,1.7161000000000002,2.8951,4.0348000000000015,7.9648,9.0,21.0,36.0,60.0,900.0,690.0,720.0,1560.0,2.7225,16.368,16.83,36.597,28.0,58.0,88.0,108.0,14.2364,31.30820000000001,46.028,52.8372,146.0,354.0,488.0,552.0,1118.0,2088.0,3200.0,3472.0,223.5469999999999,416.31299999999993,656.8927999999999,786.9256
HIFGIO,CoRE,3,0,0,0,12.5848,12.05657,12.5848,1787.22,2438.93,0.6269,0.855497482225467,0.6269,0.0,0.855497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,-2.0,-2.0,-4.0,2.0,2.0,4.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5328999999999999,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.89,87.98,119.78,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,3.333333333333333,2.6933333333333334,4.533333333333334,14.0,11.333333333333336,24.0,122.0,102.66666666666669,181.3333333333333,-8.72,-3.1333333333333333,-11.946666666666664,19.0,52.0,100.0,114.0,13.122699999999998,38.78920000000001,64.4628,66.61779999999999,174.0,568.0,882.0,728.0,3486.0,7640.0,12328.0,10226.0,162.19349999999997,344.07199999999995,889.8598,838.8799999999997,5.333333333333333,6.0,8.0,1.7161000000000002,4.785866666666666,6.7683333333333335,7.790133333333332,28.66666666666667,78.66666666666667,115.33333333333331,100.0,900.0,1140.0,2320.0,1760.0,2.7225,28.908,21.504999999999995,41.492,42.0,88.0,144.0,182.0,17.365800000000007,42.072800000000015,63.40320000000001,76.66300000000003,232.0,576.0,832.0,990.0,1064.0,2304.0,3412.0,3824.0,267.8294,561.8160000000003,909.4803999999996,1127.9270000000004
HIFGOU,CoRE,3,0,0,0,5.85401,4.72992,5.84481,867.78,785.955,0.2796,0.2532356377534847,0.2043,0.0753,0.1850359999999999,0.0681998,-0.02,0.7400000000000001,0.4933333333333334,-1.0,3.333333333333333,2.6666666666666665,1.0,13.0,8.666666666666666,-3.9,1.885780000000001,1.2571866666666671,0.4900000000000002,2.17,1.4466666666666663,-0.04,0.2133333333333333,0.1933333333333332,-2.0,-1.3333333333333333,-2.333333333333333,2.0,6.0,7.0,-6.600000000000001,-4.671406666666667,-7.371406666666667,0.9200000000000004,1.4800000000000002,1.91,0.3333333333333333,1.0,3.0,2.333333333333333,0.1875,0.5775,1.1325,0.9425,3.0,12.0,17.0,13.0,16.333333333333332,42.0,56.0,53.66666666666666,18.25333333333333,83.62,150.3252280000001,118.470152,3.0805333333333333,7.752000000000002,21.128000000000007,17.16586666666667,1.3333333333333333,2.6666666666666665,2.333333333333333,0.5427666666666666,0.7597333333333335,1.3,1.1269666666666671,2.0,6.0,8.0,7.333333333333332,59.0,60.0,107.33333333333331,82.66666666666667,36.98,95.67333333333332,136.635076,129.96174266666665,10.9696,11.015999999999998,23.36373333333333,18.738666666666663,2.8800000000000003,3.24,7.44,14.0,12.0,32.0,111.0,144.0,290.0,-8.55,-5.4,-13.66,20.0,44.0,76.0,112.0,13.5636,32.8444,52.39319999999999,69.50880000000002,120.0,308.0,428.0,512.0,2698.0,5784.0,7408.0,8352.0,170.61699999999996,313.24799999999993,672.9867999999999,916.6079999999996,5.0,6.0,12.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,25.0,55.0,90.0,140.0,900.0,1170.0,1080.0,2100.0,2.7225,27.719999999999995,25.245,55.209,41.333333333333336,86.66666666666669,145.33333333333334,186.0,16.402000000000005,40.440400000000025,61.29960000000002,73.3404666666667,232.0,581.3333333333334,845.3333333333335,994.0,973.3333333333336,2184.0,3161.333333333333,3438.0,257.8217333333334,553.0440000000001,916.4889333333332,1138.8944
HIFGUA,CoRE,3,0,0,0,5.32651,4.0076800000000015,4.77786,1443.96,1324.44,0.3272,0.300117405341943,0.3272,0.0,0.300117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.34,0.33,-2.0,-1.0,-1.5,2.0,8.0,8.5,-6.900000000000001,-4.007110000000001,-5.0571100000000015,0.9350000000000004,1.775,1.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,2.5,0.5477,0.8585500000000001,1.4025,1.12835,2.5,7.5,10.0,8.0,56.5,66.0,105.0,76.0,41.425,113.565,160.96261400000003,135.05261399999998,10.5376,12.138000000000002,24.7428,19.336,2.8800000000000003,3.24,7.440000000000001,14.0,12.0,32.0,111.0,144.0,290.0,-8.55,-5.4,-13.660000000000004,36.0,80.0,136.0,196.0,18.49000000000001,48.02880000000002,75.46480000000003,102.0364,216.0,560.0,840.0,1044.0,2924.0,6480.0,8424.0,10752.0,258.0319999999999,529.4879999999998,1046.0568,1372.8000000000004,5.0,6.0,12.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,25.0,55.0,90.0,140.0,900.0,1170.0,1080.0,2100.0,2.7225,27.719999999999995,25.245,55.20899999999999,42.0,88.0,144.0,182.0,17.365800000000007,42.072800000000015,63.40320000000002,76.66300000000003,232.0,576.0,832.0,990.0,1064.0,2304.0,3412.0,3824.0,267.8294,561.8160000000003,909.4803999999996,1127.927
HIFHAH,CoRE,3,0,0,0,2.34517,1.37365,2.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266666666666666,-0.0266666666666666,-0.0533333333333333,-1.3333333333333333,-1.3333333333333333,-2.6666666666666665,1.3333333333333333,1.3333333333333333,2.6666666666666665,-4.000000000000001,-4.000000000000001,-8.000000000000002,0.5933333333333334,0.5933333333333334,1.1866666666666668,-0.04,0.7333333333333331,-0.0533333333333333,-2.6666666666666665,0.6666666666666666,-2.6666666666666665,2.0,13.333333333333336,2.6666666666666665,-6.600000000000001,1.7857800000000008,-8.000000000000002,0.9200000000000004,2.273333333333333,1.1866666666666668,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3552666666666666,0.3747333333333333,0.73,0.7494666666666667,0.6666666666666666,2.0,2.6666666666666665,4.0,42.66666666666666,32.0,74.66666666666667,64.0,18.726666666666667,39.92666666666667,58.65333333333333,79.85333333333334,7.889066666666667,5.847999999999999,13.737066666666664,11.695999999999998,1.3333333333333333,3.333333333333333,1.3333333333333333,0.5427666666666666,0.7597333333333335,1.285,0.7494666666666667,2.0,7.333333333333332,6.666666666666668,4.0,59.0,60.0,88.66666666666669,64.0,36.98,95.67333333333336,125.35856133333334,79.85333333333334,10.9696,11.015999999999998,27.11306666666667,11.695999999999998,2.3000000000000003,2.7,9.0,7.0,3.0,28.0,89.0,120.0,312.0,-6.76,-4.5,-11.370000000000005,30.0,60.0,100.0,116.0,14.140600000000004,33.60840000000001,47.5876,60.03159999999997,160.0,376.0,504.0,588.0,2582.0,4776.0,5632.0,5592.0,205.0298,390.096,701.6608,781.2479999999997,4.0,5.0,12.0,1.7161000000000004,3.851400000000001,5.043500000000001,8.803200000000002,16.0,36.0,68.0,80.0,900.0,930.0,900.0,1440.0,2.7225,22.044,21.0375,51.4305,42.0,88.0,144.0,182.0,17.365800000000007,42.072800000000015,63.40320000000003,76.66300000000003,232.0,576.0,832.0,990.0,1064.0,2304.0,3412.0,3824.0,267.8294,561.8160000000001,909.4804,1127.9269999999997
HIFHIP,CoRE,3,0,0,0,6.22837,5.0113400000000015,6.11245,905.018,521.557,0.2003,0.1154320489620912,0.2003,0.0,0.1154319999999999,0.0,-0.032,-0.032,-0.064,-1.6,-1.6,-3.2,1.6,1.6,3.2,-4.800000000000002,-4.800000000000002,-9.6,0.7120000000000001,0.7120000000000001,1.4240000000000002,-0.032,-0.032,-0.064,-1.6,-1.6,-3.2,1.6,1.6,3.2,-4.800000000000002,-4.800000000000002,-9.6,0.7120000000000001,0.7120000000000001,1.4240000000000002,0.8,0.8,1.6,1.6,0.4263199999999999,0.44968,0.8759999999999999,0.89936,0.8,2.4,3.2,4.8,51.2,38.4,89.6,76.8,22.472,47.912,70.384,95.824,9.46688,7.017599999999999,16.484479999999998,14.035199999999998,0.8,1.6,1.6,0.5328999999999999,0.44968,0.8759999999999999,0.89936,0.8,2.4,3.2,4.8,64.0,38.4,89.6,76.8,28.09,47.912,70.384,95.824,11.8336,7.017599999999999,16.484479999999998,14.035199999999998,1.1833333333333331,0.8933333333333332,1.84,0.0,-1.6666666666666667,-0.6666666666666666,123.3333333333333,101.33333333333331,200.0,-1.85,-0.293333333333333,-1.7733333333333328,30.66666666666667,63.33333333333334,100.0,126.0,14.578966666666672,32.30200000000001,45.93613333333335,55.11286666666666,163.33333333333334,401.33333333333326,574.0,686.0,7521.333333333332,3786.666666666666,3672.0,4176.0,200.15043333333327,412.9573333333335,637.9423999999998,788.1042666666664,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0735999999999994,1.7519999999999996,1.4784,2.8800000000000003,3.0,5.333333333333333,7.0,9.333333333333334,6724.0,1093.3333333333333,656.0,1530.666666666667,5.4289,13.358666666666664,7.9220000000000015,18.60893333333333,42.0,88.0,144.0,182.0,17.365800000000007,42.072800000000015,63.40320000000003,76.66300000000003,232.0,576.0,832.0,990.0,1064.0,2304.0,3412.0,3824.0,267.8294,561.8160000000001,909.4804,1127.9269999999997
HIFVUO01,CoRE,4,0,0,1,11.71295,3.29926,11.70944,2038.01,2443.69,0.586,0.7026463147040132,0.586,0.0,0.702646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.7399999999999999,0.3800000000000001,-2.0,1.0,1.0,2.0,13.0,6.0,-7.800000000000002,1.8857800000000005,2.89289,0.9800000000000004,2.17,0.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.5625,1.155,1.6949999999999996,0.2775,4.0,12.0,14.0,2.0,49.0,84.0,105.0,7.0,54.76000000000001,167.24,205.08522800000003,33.352614,9.2416,15.504,30.3696,6.6880000000000015,2.24,4.32,11.920000000000002,4.0,8.0,32.0,92.0,192.0,420.0,-5.560000000000001,-7.200000000000002,-13.560000000000004,13.0,24.0,36.0,48.0,8.7093,17.099999999999998,27.63240000000001,27.72,60.0,144.0,180.0,144.0,1384.0,2352.0,3756.0,2016.0,91.7089,164.16,230.2392,372.096,4.0,8.0,16.0,1.7161000000000002,3.93,8.069600000000001,11.8424,16.0,48.0,96.0,128.0,900.0,840.0,1440.0,1800.0,2.7225,20.064,33.66,65.93399999999998,8.0,16.0,22.0,14.0,3.3144,7.5152,9.166200000000002,3.662999999999999,38.0,84.0,96.0,34.0,209.0,444.0,490.0,78.0,52.51070000000001,108.681,151.44520000000003,81.31200000000003
HIQKID,CoRE,2,0,0,0,6.244619999999999,3.8099,6.244619999999999,1739.95,631.868,0.3829999999999999,0.1390881194051531,0.3829999999999999,0.0,0.139088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0273684210526316,-0.0189473684210526,0.151578947368421,-1.1578947368421053,-0.9473684210526316,-0.9473684210526316,1.368421052631579,0.9473684210526316,4.2631578947368425,-4.105263157894736,-2.8421052631578965,-2.466525789473685,0.6089473684210528,0.4215789473684211,1.0089473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1052631578947372,1.0526315789473684,0.9473684210526316,0.5329000000000002,0.6089736842105264,0.5747789473684212,0.3942,1.3157894736842106,3.1052631578947367,2.3157894736842106,1.8947368421052635,64.0,59.78947368421053,59.78947368421053,26.52631578947368,28.090000000000003,52.80473684210526,44.631578947368425,39.68416563157895,11.8336,10.984463157894735,11.006189473684206,7.74,11.64,27.61999999999999,15.659999999999997,151.33333333333334,378.0,220.0,1008.0,2417.333333333333,1425.333333333333,-24.719999999999995,-54.90000000000003,-23.06,60.0,244.0,1022.0,1440.0,46.95659999999997,290.43959999999976,806.1607999999999,903.0047999999996,1984.0,14548.0,23236.0,15172.0,53848.0,312976.0,336672.0,171008.0,575.8054,1435.8819999999994,9527.863199999996,14225.955199999986,16.0,29.66666666666667,16.666666666666668,2.89,26.452,38.78266666666666,21.54466666666666,256.0,1674.666666666667,1546.666666666667,746.6666666666665,8464.0,42688.0,28704.0,9936.0,1.9043999999999992,64.58399999999999,132.2591999999999,63.5628,6.2,10.8,12.2,12.0,3.03998,5.591480000000002,5.7461800000000025,4.628400000000001,24.4,52.4,44.8,32.0,272.2,408.8,428.8,273.0,54.64630000000001,83.60048000000002,96.56692,87.92250000000001
HIQKOJ,CoRE,2,0,0,0,4.806780000000002,1.92933,4.8063,0.0,0.0,0.1081,0.0415358664704503,0.0,0.1081,0.0,0.0415358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0293333333333333,0.184,-0.016,-1.4666666666666666,-0.4,-0.8,1.4666666666666666,4.133333333333334,0.8,-4.400000000000001,-0.7771253333333337,-2.4000000000000004,0.6526666666666668,0.8393333333333329,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111111111111112,1.5555555555555556,0.4,0.5355666666666665,0.5121355555555557,0.6946355555555556,0.22484,1.0,2.555555555555556,1.9555555555555555,1.2,62.75555555555556,43.73333333333333,66.48888888888891,19.2,32.51666666666667,54.566444444444464,47.81431982222225,23.956000000000003,11.59666222222222,7.992266666666665,15.520515555555551,3.5087999999999995,8.709999999999999,22.23,19.735,82.5,208.0,178.5,757.0,1948.5,1684.5,-18.095,-40.97500000000001,-26.04000000000001,51.0,140.0,492.0,904.0,36.37830000000001,149.46259999999995,395.9434,556.8688,740.0,3548.0,6276.0,5722.0,36227.0,139428.0,158672.0,100304.0,457.5183999999999,845.7335999999997,4290.751999999999,8524.136799999998,11.5,23.5,19.5,2.89,18.427999999999997,30.124,22.8055,132.5,573.0,694.0,543.0,8464.0,27692.0,19642.0,10074.0,1.9044,46.87169999999999,101.29889999999996,73.07099999999998,7.777777777777778,14.22222222222222,19.11111111111111,19.33333333333333,3.6407777777777786,7.172977777777778,8.872311111111111,8.226466666666665,33.333333333333336,73.77777777777777,88.44444444444444,83.33333333333333,292.4444444444445,469.33333333333326,584.8888888888888,473.33333333333326,61.835711111111095,101.41066666666666,141.67248888888886,128.46233333333333
HIQPAA,CoRE,3,0,0,0,2.53871,1.47375,2.53871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.06,1.1,-1.0,-4.0,0.0,1.0,3.0,20.0,-3.9,-11.7,0.8786699999999997,0.4900000000000002,1.4700000000000006,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.5625,1.14,1.7325,1.9875,4.0,10.0,20.0,20.0,49.0,91.0,126.0,105.0,54.76000000000001,138.38,250.86000000000004,267.297842,9.2416,16.9936,23.256,35.56800000000001,2.92,5.7600000000000025,8.519999999999998,4.0,8.0,8.0,164.0,332.0,504.0,-5.4,-8.839999999999998,-10.319999999999997,54.0,120.0,216.0,348.0,40.87200000000001,94.5,176.20079999999973,245.8752,336.0,936.0,1560.0,1920.0,15864.0,19320.0,35496.0,54264.0,394.99500000000006,840.4991999999991,1490.952000000001,2622.4692000000023,4.0,8.0,14.0,2.1904,4.439999999999999,8.998399999999998,18.056,16.0,48.0,96.0,192.0,2304.0,1344.0,2496.0,8064.0,2.8561,20.5504,37.7884,57.4262,26.0,54.0,92.0,88.0,9.821799999999998,24.37980000000001,35.84120000000001,36.96720000000001,146.0,346.0,460.0,496.0,568.0,1324.0,1896.0,1848.0,160.07140000000004,350.66740000000016,566.8980000000001,575.244
HIQPEE,CoRE,3,0,0,0,3.8432,3.11973,3.8432,431.75,299.7920000000001,0.1409,0.0978356721775901,0.1409,0.0,0.0978358999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.04,1.1,-2.0,-5.0,-4.0,1.0,2.0,20.0,-3.9,-7.800000000000002,0.8786699999999996,0.4900000000000002,0.9800000000000004,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.5625,0.5775,1.155,1.9875,1.0,3.0,7.0,9.0,49.0,42.0,84.0,105.0,54.76000000000001,83.62,167.24,267.297842,9.2416,7.752000000000002,15.504,35.56800000000001,2.04,1.96,3.920000000000001,8.0,4.0,4.0,80.0,84.0,168.0,-4.6400000000000015,-2.68,-5.359999999999999,9.0,16.0,20.0,24.0,6.209200000000001,12.18,14.5116,13.86,36.0,80.0,80.0,48.0,1069.0,1848.0,1884.0,1008.0,66.51079999999999,107.7376,149.25119999999995,186.048,4.0,4.0,8.0,1.5876,3.78,3.8808,7.7616,16.0,32.0,48.0,112.0,729.0,756.0,648.0,1296.0,3.5344,22.8608,19.176,38.352,26.0,50.0,84.0,88.0,9.8218,22.12980000000001,31.22120000000001,36.96720000000001,134.0,306.0,356.0,408.0,568.0,1128.0,1560.0,1848.0,160.0714,313.70100000000014,504.8820000000002,575.2439999999998
